,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b2_c3_n1,stimulus_o2_b3_c2_n3,left,2,2,2,3,3,2,1,3,,2.0319665999995777
1,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c1_n2,stimulus_o1_b3_c2_n3,left,1,1,2,3,1,2,2,3,,2.962075999999797
2,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c2_n2,left,1,1,2,3,1,2,3,2,,1.7005600000011327
3,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n2,stimulus_o1_b2_c3_n1,right,1,1,1,2,1,3,2,1,,1.138153700001567
4,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n1,stimulus_o1_b2_c2_n3,left,1,1,1,2,1,2,1,3,,1.1584732000010263
5,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c3_n3,stimulus_o1_b3_c1_n2,right,1,1,1,3,3,1,3,2,,1.1142386999999871
6,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n3,stimulus_o2_b3_c2_n2,right,1,2,2,3,2,2,3,2,,1.3281991000003472
7,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b2_c1_n3,stimulus_o2_b3_c3_n2,right,2,2,2,3,1,3,3,2,,0.8447703999991063
8,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n3,right,1,1,3,3,2,2,1,3,,1.373233700000128
9,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n2,stimulus_o1_b3_c1_n2,left,1,1,1,3,1,1,2,2,,0.8245301999995718
10,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n3,stimulus_o2_b1_c2_n1,right,1,2,2,1,2,2,3,1,,1.2176971000008052
11,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n2,stimulus_o1_b3_c2_n3,left,1,1,1,3,1,2,2,3,,1.131442000001698
12,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c1_n3,stimulus_o2_b1_c2_n2,right,1,2,2,1,1,2,3,2,,0.9920299000004889
13,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n2,stimulus_o1_b1_c3_n1,right,1,1,1,1,1,3,2,1,,1.227129300001252
14,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b3_c1_n3,stimulus_o2_b3_c2_n1,right,2,2,3,3,1,2,3,1,,1.0918746999996074
15,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n3,stimulus_o1_b3_c1_n3,right,1,1,2,3,2,1,3,3,,1.6749057000015455
16,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n3,stimulus_o2_b3_c2_n2,left,1,2,1,3,1,2,3,2,,0.9783198999975866
17,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c1_n2,right,1,2,3,2,2,1,3,2,,0.876183399999718
18,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c3_n1,right,1,1,2,2,1,3,2,1,,1.779619000000821
19,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n1,stimulus_o2_b3_c2_n2,left,1,2,1,3,1,2,1,2,,0.8458494000005885
20,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c2_n2,stimulus_o2_b2_c1_n3,left,1,2,3,2,2,1,2,3,,2.0066796999999497
21,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c2_n2,stimulus_o2_b2_c3_n1,right,1,2,1,2,2,3,2,1,,0.9037218000012217
22,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n1,stimulus_o1_b1_c2_n2,left,1,1,1,1,1,2,1,2,,0.9977252000026056
23,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c1_n3,stimulus_o2_b2_c2_n1,right,1,2,2,2,1,2,3,1,,0.8327855999996245
24,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n1,stimulus_o1_b2_c1_n3,left,1,1,1,2,1,1,1,3,,1.0015220999994199
25,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b2_c1_n1,stimulus_o2_b3_c3_n3,left,2,2,2,3,1,3,1,3,,0.9477054999988468
26,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c3_n2,stimulus_o2_b2_c1_n1,right,1,2,1,2,3,1,2,1,,0.8397006999985024
27,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n2,stimulus_o1_b3_c3_n1,right,1,1,2,3,2,3,2,1,,1.408749499998521
28,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c2_n1,stimulus_o1_b2_c1_n3,right,1,1,1,2,2,1,1,3,,0.6669908999974723
29,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n2,stimulus_o2_b2_c3_n3,left,1,2,2,2,2,3,2,3,,1.570770899998024
30,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n3,stimulus_o2_b1_c3_n2,right,1,2,2,1,2,3,3,2,,0.7567144999993616
31,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c2_n3,left,1,2,3,2,3,2,1,3,,0.7302401000015379
32,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c1_n3,left,1,1,2,3,3,1,3,3,,1.0074490000006335
33,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c2_n1,stimulus_o2_b3_c2_n3,left,1,2,3,3,2,2,1,3,,0.8490256999975827
34,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c3_n2,stimulus_o2_b1_c1_n2,left,1,2,3,1,3,1,2,2,,1.6253577999996196
35,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c2_n3,stimulus_o2_b1_c1_n3,left,1,2,3,1,2,1,3,3,,1.434843799997907
36,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c3_n1,stimulus_o2_b3_c1_n1,left,1,2,3,3,3,1,1,1,,0.810969499998464
37,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b2_c2_n2,stimulus_o2_b3_c3_n3,right,2,2,2,3,2,3,2,3,,1.684873799997149
38,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c1_n1,stimulus_o2_b3_c3_n3,right,1,2,2,3,1,3,1,3,,0.9477559000006295
39,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c2_n2,stimulus_o2_b1_c1_n3,right,1,2,1,1,2,1,2,3,,0.7518359999994573
40,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n1,stimulus_o2_b2_c1_n3,left,1,2,1,2,1,1,1,3,,0.8836359000015364
41,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n3,left,2,2,1,1,3,3,1,3,,1.2594211000032374
42,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c1_n3,left,1,2,2,3,2,1,2,3,,1.1784681999997701
43,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b1_c1_n2,stimulus_o2_b1_c3_n3,right,2,2,1,1,1,3,2,3,,0.957977000001847
44,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b1_c1_n3,stimulus_o2_b3_c3_n2,right,2,2,1,3,1,3,3,2,,0.9299392000029911
45,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c1_n1,stimulus_o1_b1_c1_n2,right,1,1,1,1,1,1,1,2,,0.8310029999993276
46,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c2_n1,stimulus_o1_b1_c3_n2,right,1,1,1,1,2,3,1,2,,2.136057699997764
47,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b2_c1_n3,stimulus_o2_b2_c2_n2,right,2,2,2,2,1,2,3,2,,1.1151381000017864
48,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b2_c1_n2,stimulus_o2_b2_c2_n1,right,2,2,2,2,1,2,2,1,,0.9054761999977927
49,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c3_n3,stimulus_o2_b3_c1_n1,right,1,2,1,3,3,1,3,1,,1.1596986999975343
50,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c2_n3,stimulus_o1_b2_c3_n2,right,1,1,2,2,2,3,3,2,,1.5714726999976847
51,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o2_b1_c2_n2,stimulus_o2_b1_c3_n2,right,2,2,1,1,2,3,2,2,,1.0785796999989543
52,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b2_c3_n1,stimulus_o2_b1_c1_n3,left,1,2,2,1,3,1,1,3,,1.437472900001012
53,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b1_c3_n1,stimulus_o2_b1_c3_n2,right,1,2,1,1,3,3,1,2,,0.8381554000006872
54,2021_Nov_02_1307,027,33,female,lithuanian,stimulus_o1_b3_c3_n3,stimulus_o2_b3_c1_n3,left,1,2,3,3,3,1,3,3,,1.0146297000028426
