,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c2_n3,left,1,2,2,1,2,2,1,3,,1.9199680000001536
1,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b1_c1_n3,stimulus_o1_b1_c3_n1,left,1,1,1,1,1,3,3,1,,1.7596161000001302
2,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c1_n3,right,1,1,2,3,3,1,3,3,,1.3544431999998778
3,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c1_n2,right,1,1,2,3,1,1,3,2,,1.5745738000005076
4,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b1_c2_n3,stimulus_o2_b3_c1_n2,right,1,2,1,3,2,1,3,2,,1.7782519000011234
5,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b2_c3_n2,stimulus_o2_b1_c1_n3,left,1,2,2,1,3,1,2,3,,2.3003983999988122
6,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b1_c2_n1,stimulus_o2_b1_c3_n1,right,1,2,1,1,2,3,1,1,,1.920454699999027
7,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c2_n2,right,2,2,1,2,2,2,3,2,,2.078289799999766
8,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c3_n2,left,1,1,2,3,3,3,3,2,,2.5723541999996087
9,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b2_c1_n1,stimulus_o2_b2_c1_n3,left,1,2,2,2,1,1,1,3,,1.8462799999997515
10,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b2_c1_n3,stimulus_o2_b2_c1_n1,right,1,2,2,2,1,1,3,1,,1.2777483999998367
11,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o1_b3_c1_n2,stimulus_o2_b2_c3_n2,left,1,2,3,2,1,3,2,2,,1.9401964000007865
12,2021_Nov_08_0910,033,27,female,Dutch,stimulus_o2_b1_c1_n3,stimulus_o2_b2_c1_n3,left,2,2,1,2,1,1,3,3,,1.9445477000008395
