,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
62,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c2_n2,left,1,2,2,1,2,2,1,2,,5.061159599999883
63,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c2_n2,right,1,2,3,2,3,2,1,2,,3.5048383000003014
64,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n2,stimulus_o2_b2_c1_n3,left,1,2,1,2,2,1,2,3,,4.149535100000321
65,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b3_c2_n2,stimulus_o2_b3_c3_n3,left,2,2,3,3,2,3,2,3,,3.8555169000001115
66,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c3_n1,left,1,1,3,3,1,3,1,1,,2.1088386000001265
67,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n3,stimulus_o1_b3_c3_n2,left,1,1,3,3,2,3,3,2,,2.0329254000007495
68,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n2,stimulus_o2_b1_c2_n1,right,1,2,3,1,3,2,2,1,,2.3225805000001856
69,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b2_c1_n1,stimulus_o2_b3_c2_n3,left,2,2,2,3,1,2,1,3,,2.823865599999408
70,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c1_n2,stimulus_o2_b1_c1_n3,left,1,2,1,1,1,1,2,3,,1.281957600000169
71,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c1_n1,stimulus_o2_b2_c2_n2,left,2,2,1,2,1,2,1,2,,1.4472155000003113
72,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b3_c3_n2,stimulus_o2_b3_c3_n3,left,2,2,3,3,3,3,2,3,,1.528468299999986
73,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c3_n2,left,2,2,1,1,1,3,3,2,,2.8837202000004254
74,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n1,stimulus_o1_b2_c2_n3,left,1,1,2,2,2,2,1,3,,1.601960699999836
75,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c3_n1,stimulus_o1_b2_c3_n3,left,1,1,1,2,3,3,1,3,,2.4351144000002023
76,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n3,stimulus_o1_b3_c3_n3,right,1,1,2,3,2,3,3,3,,3.7315722000003007
77,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n2,stimulus_o2_b1_c2_n3,left,1,2,3,1,3,2,2,3,,1.7736839999997756
78,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n2,stimulus_o2_b2_c3_n2,left,1,2,3,2,3,3,2,2,,4.472419400000035
79,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c3_n3,stimulus_o2_b3_c3_n2,right,1,2,1,3,3,3,3,2,,1.3645219999998517
80,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n2,stimulus_o2_b1_c3_n3,left,1,2,3,1,1,3,2,3,,2.2642021999999997
81,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c2_n1,right,2,2,1,2,2,2,3,1,,1.2453127999997378
82,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n3,stimulus_o2_b2_c1_n2,right,1,2,3,2,3,1,3,2,,3.9571908999996595
83,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n2,stimulus_o2_b2_c1_n2,right,1,2,3,2,1,1,2,2,,1.2952628000002733
84,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c1_n2,left,2,2,2,3,2,1,1,2,,3.901256199999807
85,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n2,stimulus_o2_b1_c2_n3,left,1,2,2,1,2,2,2,3,,1.4084920000004786
86,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c3_n3,stimulus_o2_b1_c3_n2,right,1,2,2,1,3,3,3,2,,2.426701899999898
87,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c2_n3,stimulus_o2_b3_c3_n1,right,2,2,1,3,2,3,3,1,,1.8985869999996794
88,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c3_n2,left,1,2,2,3,2,3,2,2,,2.3525736000001416
89,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c3_n1,stimulus_o2_b3_c1_n1,right,1,2,2,3,3,1,1,1,,1.5234999999993306
90,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n1,stimulus_o2_b3_c2_n3,left,1,2,1,3,2,2,1,3,,1.4970400000001973
91,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n1,stimulus_o1_b2_c3_n1,left,1,1,2,2,2,3,1,1,,2.1583505999997215
92,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n1,stimulus_o1_b3_c1_n1,left,1,1,2,3,1,1,1,1,,2.6015284000004613
93,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n2,stimulus_o2_b1_c1_n2,right,1,2,3,1,1,1,2,2,,5.801465600000483
94,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n2,stimulus_o2_b3_c1_n2,right,1,2,3,3,2,1,2,2,,4.9127840000001015
95,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n1,stimulus_o2_b2_c2_n3,left,1,2,3,2,2,2,1,3,,1.475556599999436
96,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b2_c1_n2,stimulus_o2_b3_c2_n3,left,2,2,2,3,1,2,2,3,,1.953506599999855
97,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c3_n3,stimulus_o2_b2_c2_n2,right,1,2,1,2,3,2,3,2,,2.422005800000079
98,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n1,stimulus_o2_b2_c1_n3,left,1,2,2,2,1,1,1,3,,1.2542557999995552
99,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c2_n2,left,1,2,1,1,1,2,1,2,,1.1181548000004113
100,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c3_n3,stimulus_o2_b3_c1_n1,right,1,2,2,3,3,1,3,1,,1.3076224000005823
101,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c1_n1,right,1,2,2,3,2,1,2,1,,4.290085300000101
102,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c2_n1,right,1,1,2,3,3,2,3,1,,2.4053208000004815
103,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c1_n2,stimulus_o2_b3_c2_n1,left,1,2,1,3,1,2,2,1,,4.773943000000145
104,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n2,stimulus_o2_b2_c2_n1,left,1,2,1,2,2,2,2,1,,2.5512807000004614
105,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b3_c2_n3,stimulus_o2_b3_c3_n3,right,2,2,3,3,2,3,3,3,,1.08240190000015
106,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n2,stimulus_o2_b3_c1_n2,right,1,2,3,3,3,1,2,2,,0.7851115000003119
107,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n3,stimulus_o2_b2_c1_n2,right,1,2,3,2,1,1,3,2,,1.8761672000000544
108,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n2,stimulus_o1_b3_c2_n1,right,1,1,1,3,2,2,2,1,,3.5220304000004035
109,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n1,stimulus_o2_b3_c2_n2,left,1,2,3,3,2,2,1,2,,1.293843399999787
110,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c3_n2,right,2,2,1,2,2,3,3,2,,1.2603924000004554
111,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n2,stimulus_o1_b3_c1_n1,right,1,1,2,3,1,1,2,1,,3.395843600000262
112,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c3_n3,left,1,1,2,3,1,3,3,3,,1.571026300000085
113,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n2,stimulus_o2_b2_c3_n1,right,1,2,3,2,1,3,2,1,,1.2066741999997248
114,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n1,stimulus_o2_b3_c3_n3,left,1,2,3,3,3,3,1,3,,2.144202299999961
115,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n1,stimulus_o1_b2_c3_n2,left,1,1,2,2,2,3,1,2,,1.676897100000133
116,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n3,stimulus_o1_b3_c2_n1,right,1,1,2,3,2,2,3,1,,1.7797101999994993
117,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b2_c1_n1,stimulus_o2_b2_c1_n2,left,2,2,2,2,1,1,1,2,,1.261979999999312
118,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c3_n1,stimulus_o2_b2_c2_n2,right,2,2,1,2,3,2,1,2,,4.180783300000257
119,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c1_n3,stimulus_o2_b3_c1_n3,left,1,2,1,3,1,1,3,3,,1.3414526000005935
120,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c3_n2,right,1,1,3,3,2,3,2,2,,1.5295912000001408
121,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n3,stimulus_o2_b2_c2_n1,right,1,2,1,2,2,2,3,1,,1.142142500000773
122,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n1,stimulus_o2_b2_c3_n1,left,1,2,2,2,1,3,1,1,,1.8342411000003267
123,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n1,stimulus_o2_b1_c3_n1,left,1,2,3,1,1,3,1,1,,2.2821940999992876
124,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c3_n2,stimulus_o2_b1_c1_n2,right,1,2,1,1,3,1,2,2,,1.815804100000605
125,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c2_n3,left,1,2,2,1,2,2,1,3,,1.362285800000791
126,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c3_n3,left,2,2,1,2,2,3,3,3,,2.2292746000002808
127,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n2,stimulus_o2_b3_c2_n1,right,1,2,3,3,2,2,2,1,,3.4918133999999554
128,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n1,stimulus_o2_b1_c3_n1,left,1,2,1,1,2,3,1,1,,1.7457642999997915
129,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c2_n3,left,1,2,3,2,2,2,3,3,,2.1412570000002233
130,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n1,stimulus_o2_b3_c1_n3,left,1,2,2,3,1,1,1,3,,1.2414263999999093
131,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n1,stimulus_o1_b3_c3_n2,left,1,1,2,3,1,3,1,2,,1.1447355999998763
132,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c2_n1,right,1,1,1,2,3,2,2,1,,1.9022409999997762
133,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n1,stimulus_o2_b1_c3_n2,left,1,2,3,1,1,3,1,2,,1.2196329999997033
134,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c2_n2,left,1,1,3,3,1,2,1,2,,1.5803852999997616
135,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c3_n3,stimulus_o2_b2_c3_n1,right,2,2,1,2,3,3,3,1,,5.494976099999803
136,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n3,stimulus_o2_b2_c2_n2,right,1,2,1,2,2,2,3,2,,1.0821788000002925
137,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c3_n1,left,1,2,2,1,2,3,1,1,,1.3923938999996608
138,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c2_n1,right,1,2,3,2,2,2,3,1,,4.739561200000026
139,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b2_c1_n3,stimulus_o2_b3_c1_n3,right,2,2,2,3,1,1,3,3,,1.8719773000002533
140,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c3_n3,stimulus_o2_b1_c2_n2,right,1,2,3,1,3,2,3,2,,2.7153055999997378
141,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n3,stimulus_o1_b2_c3_n1,right,1,1,1,2,2,3,3,1,,1.1520438999996259
142,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n2,stimulus_o2_b3_c2_n3,left,1,2,1,3,2,2,2,3,,4.083609100000103
143,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n1,stimulus_o2_b1_c3_n3,left,1,2,3,1,2,3,1,3,,1.7923769999997603
144,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b2_c1_n2,stimulus_o2_b3_c2_n1,left,2,2,2,3,1,2,2,1,,1.553718399999525
145,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c3_n3,left,1,1,3,3,2,3,2,3,,1.5502200999999332
146,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n1,stimulus_o2_b2_c3_n3,left,1,2,3,2,2,3,1,3,,1.1780535999996573
147,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c2_n2,stimulus_o2_b1_c1_n3,left,1,2,3,1,2,1,2,3,,4.212672099999509
148,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n3,stimulus_o1_b3_c2_n1,right,1,1,1,3,2,2,3,1,,0.9234141000006275
149,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c1_n3,left,1,2,2,1,2,1,1,3,,2.4090392999996766
150,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c1_n1,stimulus_o1_b1_c1_n3,left,1,1,1,1,1,1,1,3,,2.6499219999996058
151,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c2_n3,stimulus_o1_b3_c3_n1,right,1,1,1,3,2,3,3,1,,0.8324889000004987
152,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b1_c1_n1,stimulus_o2_b2_c1_n2,left,1,2,1,2,1,1,1,2,,1.3136503999994602
153,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b2_c1_n1,stimulus_o1_b3_c2_n2,left,1,1,2,3,1,2,1,2,,1.3831191999997827
154,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b1_c1_n3,stimulus_o2_b3_c1_n1,right,2,2,1,3,1,1,3,1,,1.4325378000003184
155,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o1_b3_c1_n1,stimulus_o2_b2_c3_n2,left,1,2,3,2,1,3,1,2,,2.0337251000000833
156,2021_Oct_27_0820,002,26,male,vietnamese,stimulus_o2_b3_c2_n2,stimulus_o2_b3_c3_n2,right,2,2,3,3,2,3,2,2,,1.3706376000000091
