,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Oct_28_1710,010,25,female,slovak,stimulus_o2_b1_c2_n1,stimulus_o2_b3_c2_n2,right,2,2,1,3,2,2,1,2,,1.375960600000326
1,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b2_c2_n3,stimulus_o2_b2_c1_n2,right,1,2,2,2,2,1,3,2,,2.6423822000015207
2,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b2_c2_n2,stimulus_o2_b1_c3_n2,right,1,2,2,1,2,3,2,2,,4.130198399998335
3,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b1_c3_n3,stimulus_o1_b2_c3_n3,right,1,1,1,2,3,3,3,3,,3.6609025999987352
4,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b1_c2_n2,stimulus_o1_b3_c3_n3,left,1,1,1,3,2,3,2,3,,2.8984020999996574
5,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b1_c2_n1,stimulus_o1_b2_c1_n3,left,1,1,1,2,2,1,1,3,,3.83957079999891
6,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b1_c2_n1,stimulus_o1_b1_c3_n2,left,1,1,1,1,2,3,1,2,,2.4061082000007445
7,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b2_c3_n2,stimulus_o1_b3_c1_n1,right,1,1,2,3,3,1,2,1,,2.6226960999993025
8,2021_Oct_28_1710,010,25,female,slovak,stimulus_o2_b1_c3_n3,stimulus_o2_b3_c2_n3,right,2,2,1,3,3,2,3,3,,3.81535360000089
9,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b1_c2_n2,stimulus_o1_b3_c2_n1,right,1,1,1,3,2,2,2,1,,2.6865042000008543
10,2021_Oct_28_1710,010,25,female,slovak,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c3_n1,left,2,2,2,3,2,3,1,1,,4.5233055999997305
11,2021_Oct_28_1710,010,25,female,slovak,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c1_n2,right,1,2,3,2,2,1,3,2,,5.3339004999998
