,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c2_n3,stimulus_o2_b3_c2_n3,left,1,2,3,3,2,2,3,3,,2.167987099997845
1,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c1_n3,right,2,2,1,2,2,1,3,3,,3.228356299998268
2,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c2_n2,stimulus_o1_b2_c2_n3,left,1,1,2,2,2,2,2,3,,3.2825620000003255
3,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c2_n3,stimulus_o2_b2_c3_n3,right,1,2,2,2,2,3,3,3,,3.384566900000209
4,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c2_n2,left,1,2,1,1,1,2,1,2,,2.8570050000016636
5,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c2_n2,stimulus_o2_b3_c3_n1,right,1,2,3,3,2,3,2,1,,1.4561355000005278
6,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b3_c2_n2,stimulus_o2_b3_c3_n2,right,2,2,3,3,2,3,2,2,,1.583499499996833
7,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c2_n1,stimulus_o1_b3_c3_n2,left,1,1,1,3,2,3,1,2,,2.905769799999689
8,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c3_n1,stimulus_o2_b3_c1_n2,right,1,2,3,3,3,1,1,2,,2.2629722999990918
9,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c1_n2,right,1,2,2,1,2,1,1,2,,2.189408199999889
10,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c1_n2,stimulus_o2_b1_c3_n1,left,1,2,2,1,1,3,2,1,,2.1829432000013185
11,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b3_c1_n2,stimulus_o2_b3_c1_n3,right,2,2,3,3,1,1,2,3,,2.7127536999978474
12,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c1_n1,stimulus_o2_b1_c2_n2,left,2,2,1,1,1,2,1,2,,2.164611500000319
13,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b2_c3_n3,stimulus_o2_b3_c3_n2,right,2,2,2,3,3,3,3,2,,2.31943119999778
14,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c3_n2,stimulus_o2_b3_c2_n2,left,2,2,1,3,3,2,2,2,,1.3880919000002905
15,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b3_c1_n3,stimulus_o2_b3_c2_n3,left,2,2,3,3,1,2,3,3,,1.822437999999238
16,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b2_c2_n2,stimulus_o2_b3_c1_n2,right,2,2,2,3,2,1,2,2,,1.1830124000007345
17,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b2_c3_n1,stimulus_o2_b3_c3_n1,left,2,2,2,3,3,3,1,1,,5.649837900000421
18,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c3_n1,stimulus_o1_b3_c2_n2,right,1,1,2,3,3,2,1,2,,1.670346499999141
19,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b2_c2_n2,stimulus_o2_b3_c2_n3,right,2,2,2,3,2,2,2,3,,2.0533092000005126
20,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c3_n1,stimulus_o2_b2_c3_n2,left,2,2,1,2,3,3,1,2,,3.268280500000401
21,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b3_c3_n1,stimulus_o2_b3_c3_n2,right,2,2,3,3,3,3,1,2,,6.8182216999994125
22,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c1_n1,stimulus_o2_b1_c2_n3,right,1,2,2,1,1,2,1,3,,2.295003999999608
23,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c1_n1,stimulus_o1_b3_c2_n2,left,1,1,1,3,1,2,1,2,,1.4198901999989175
24,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c1_n3,stimulus_o1_b3_c1_n3,right,1,1,1,3,1,1,3,3,,1.557153499998094
25,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c3_n2,right,2,2,1,2,2,3,3,2,,1.5927857999995467
26,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c3_n3,stimulus_o2_b2_c2_n2,right,2,2,1,2,3,2,3,2,,1.2434978999990562
27,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c3_n1,left,1,1,1,2,3,3,2,1,,3.7400281000009272
28,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c2_n3,stimulus_o2_b2_c2_n1,left,1,2,1,2,2,2,3,1,,2.0946437000020524
29,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c2_n1,left,1,1,2,2,1,2,2,1,,2.72387019999951
30,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c3_n2,left,1,2,2,3,2,3,2,2,,2.2636378000024706
31,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c3_n3,stimulus_o1_b3_c3_n2,right,1,1,1,3,3,3,3,2,,2.390148800001043
32,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c1_n3,stimulus_o2_b1_c3_n1,left,1,2,3,1,1,3,3,1,,1.5522788999987824
33,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c1_n3,stimulus_o2_b3_c2_n3,left,2,2,1,3,1,2,3,3,,1.5559386999993876
34,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c2_n3,stimulus_o2_b1_c2_n1,left,1,2,3,1,2,2,3,1,,1.6954258000005211
35,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c1_n3,left,1,2,1,1,1,1,1,3,,3.4453883999995014
36,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c1_n1,stimulus_o2_b2_c3_n3,left,1,2,3,2,1,3,1,3,,1.2428919999983918
37,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c2_n1,stimulus_o2_b3_c1_n3,right,1,2,3,3,2,1,1,3,,0.8600017999997362
38,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c3_n1,stimulus_o2_b3_c3_n2,left,1,2,2,3,3,3,1,2,,1.8505837000011525
39,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b2_c2_n3,stimulus_o2_b3_c1_n1,right,2,2,2,3,2,1,3,1,,1.2670337000017753
40,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c1_n1,stimulus_o2_b3_c3_n1,left,1,2,3,3,1,3,1,1,,2.282591899998806
41,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c3_n2,stimulus_o2_b3_c3_n2,right,1,2,1,3,3,3,2,2,,2.2799760999987484
42,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c2_n3,stimulus_o1_b3_c3_n3,right,1,1,1,3,2,3,3,3,,1.7899328000021342
43,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b3_c1_n1,stimulus_o2_b3_c2_n2,left,2,2,3,3,1,2,1,2,,1.2159753000014462
44,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c2_n1,stimulus_o2_b3_c2_n1,right,1,2,3,3,2,2,1,1,,2.0889730000017153
45,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b2_c2_n2,stimulus_o2_b3_c2_n2,right,2,2,2,3,2,2,2,2,,1.9919270999998844
46,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c3_n3,stimulus_o2_b3_c3_n3,right,2,2,1,3,3,3,3,3,,1.2575637999980245
47,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c2_n3,left,1,2,2,2,1,2,2,3,,1.1293716000000131
48,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c2_n3,stimulus_o2_b3_c2_n1,right,1,2,2,3,2,2,3,1,,1.7825665999989724
49,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b2_c2_n3,stimulus_o2_b2_c2_n2,right,1,2,2,2,2,2,3,2,,1.511765600000217
50,2021_Oct_27_1236,006,34,male,danish,stimulus_o2_b1_c1_n2,stimulus_o2_b2_c1_n2,right,2,2,1,2,1,1,2,2,,1.4292445999999472
51,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c3_n1,stimulus_o2_b3_c3_n1,right,1,2,1,3,3,3,1,1,,1.2217937000023085
52,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b3_c3_n2,stimulus_o1_b3_c3_n3,left,1,1,3,3,3,3,2,3,,3.7676128999992216
53,2021_Oct_27_1236,006,34,male,danish,stimulus_o1_b1_c1_n2,stimulus_o2_b1_c2_n1,left,1,2,1,1,1,2,2,1,,1.0243955000005371
