,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b1_c3_n1,stimulus_o2_b1_c1_n1,left,1,2,1,1,3,1,1,1,,1.807926999999836
1,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b2_c3_n1,stimulus_o2_b1_c1_n2,left,1,2,2,1,3,1,1,2,,1.7412621000003128
2,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b3_c2_n2,stimulus_o2_b1_c2_n3,right,1,2,3,1,2,2,2,3,,1.705434299999979
3,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c2_n3,left,1,1,1,2,3,2,2,3,,1.631288499999755
4,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c3_n3,left,1,2,3,2,3,3,1,3,,2.359551300000021
5,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b2_c3_n1,stimulus_o2_b1_c2_n3,right,1,2,2,1,3,2,1,3,,1.7384844999996858
6,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c3_n2,right,1,2,2,2,1,3,2,2,,2.862071599999581
7,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b3_c3_n3,stimulus_o2_b3_c3_n3,left,1,2,3,3,3,3,3,3,,2.4603767999997217
8,2021_Nov_09_1416,035,20,female,German,stimulus_o2_b1_c2_n3,stimulus_o2_b1_c3_n3,right,2,2,1,1,2,3,3,3,,1.755274900000586
9,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b3_c2_n2,stimulus_o2_b1_c3_n1,right,1,2,3,1,2,3,2,1,,1.3032608000003165
10,2021_Nov_09_1416,035,20,female,German,stimulus_o2_b1_c1_n3,stimulus_o2_b2_c1_n3,right,2,2,1,2,1,1,3,3,,1.925268899999537
11,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b2_c1_n1,stimulus_o2_b1_c3_n2,right,1,2,2,1,1,3,1,2,,1.5299320000003718
12,2021_Nov_09_1416,035,20,female,German,stimulus_o2_b1_c2_n2,stimulus_o2_b3_c2_n1,right,2,2,1,3,2,2,2,1,,1.4057659000000058
13,2021_Nov_09_1416,035,20,female,German,stimulus_o2_b1_c2_n2,stimulus_o2_b3_c2_n2,right,2,2,1,3,2,2,2,2,,1.0719947999996293
14,2021_Nov_09_1416,035,20,female,German,stimulus_o2_b1_c1_n2,stimulus_o2_b1_c2_n1,left,2,2,1,1,1,2,2,1,,1.1437490999996953
15,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b3_c3_n2,stimulus_o1_b3_c3_n3,left,1,1,3,3,3,3,2,3,,1.668223399999988
16,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b2_c3_n3,stimulus_o2_b3_c2_n1,left,1,2,2,3,3,2,3,1,,2.539180199999464
17,2021_Nov_09_1416,035,20,female,German,stimulus_o2_b1_c2_n1,stimulus_o2_b3_c1_n2,right,2,2,1,3,2,1,1,2,,1.3908006999999998
18,2021_Nov_09_1416,035,20,female,German,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c2_n3,right,2,2,1,1,1,2,3,3,,1.465832899999441
19,2021_Nov_09_1416,035,20,female,German,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c2_n1,left,1,2,1,1,1,2,1,1,,1.8324800999998843
