,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c1_n1,stimulus_o1_b3_c2_n3,left,1,1,2,3,1,2,1,3,,4.184011199999986
1,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b2_c2_n3,stimulus_o2_b3_c2_n1,right,2,2,2,3,2,2,3,1,,2.994204399999944
2,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n3,left,1,1,3,3,1,1,2,3,,2.7152419000003647
3,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b2_c3_n1,stimulus_o2_b3_c3_n3,left,2,2,2,3,3,3,1,3,,3.511102800000117
4,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c2_n2,stimulus_o1_b2_c1_n3,right,1,1,1,2,2,1,2,3,,3.490295900000092
5,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c3_n1,stimulus_o2_b1_c2_n2,right,1,2,2,1,3,2,1,2,,3.1523693999997704
6,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c3_n1,left,1,2,2,2,1,3,2,1,,2.8425685000001977
7,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n3,stimulus_o2_b3_c2_n3,left,1,2,2,3,2,2,3,3,,4.329561699999431
8,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c1_n2,stimulus_o2_b2_c1_n2,right,2,2,1,2,1,1,2,2,,3.0437418999999863
9,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c1_n1,stimulus_o2_b3_c1_n3,left,1,2,3,3,1,1,1,3,,5.258619600000202
10,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n3,left,1,1,3,3,3,3,1,3,,3.511207600000489
11,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c3_n3,stimulus_o2_b3_c3_n3,right,1,2,1,3,3,3,3,3,,2.5711078999993333
12,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c1_n1,stimulus_o2_b1_c2_n1,right,2,2,1,1,1,2,1,1,,2.6621273000000656
13,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c2_n3,left,1,1,3,3,1,2,1,3,,2.4036525999999867
14,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c1_n2,stimulus_o2_b1_c3_n1,left,1,2,1,1,1,3,2,1,,1.8449665000007371
15,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b3_c1_n1,stimulus_o2_b3_c1_n2,left,2,2,3,3,1,1,1,2,,3.9403341999995973
16,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c1_n2,stimulus_o1_b2_c3_n2,left,1,1,1,2,1,3,2,2,,2.407156799999939
17,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c2_n3,stimulus_o2_b3_c1_n3,right,1,2,1,3,2,1,3,3,,2.263018099999499
18,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c2_n1,stimulus_o2_b2_c3_n2,left,1,2,3,2,2,3,1,2,,5.502538799999456
19,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c1_n1,stimulus_o2_b2_c3_n2,left,1,2,2,2,1,3,1,2,,3.448659800000314
20,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b2_c1_n2,stimulus_o2_b3_c2_n1,left,2,2,2,3,1,2,2,1,,1.6863868999998886
21,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c3_n3,stimulus_o2_b1_c2_n1,right,1,2,3,1,3,2,3,1,,4.557327699999405
22,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b3_c1_n1,stimulus_o2_b3_c2_n1,left,2,2,3,3,1,2,1,1,,1.9013623999999254
23,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n1,stimulus_o1_b3_c1_n2,right,1,1,2,3,2,1,1,2,,1.4594841999996788
24,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c3_n1,stimulus_o2_b3_c2_n1,right,1,2,2,3,3,2,1,1,,2.539837400000579
25,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n3,stimulus_o2_b3_c3_n2,left,1,2,2,3,2,3,3,2,,2.7513690000005226
26,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n3,stimulus_o2_b2_c1_n3,right,1,2,2,2,2,1,3,3,,2.641629999999168
27,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n2,stimulus_o2_b1_c1_n3,right,1,2,2,1,2,1,2,3,,2.297458600000027
28,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b2_c1_n3,stimulus_o2_b3_c1_n3,right,2,2,2,3,1,1,3,3,,4.8943294999999125
29,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c1_n3,stimulus_o2_b2_c1_n1,right,1,2,3,2,1,1,3,1,,4.601828700000624
30,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c3_n3,left,1,1,2,3,1,3,3,3,,2.8328580000006696
31,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c1_n2,stimulus_o2_b2_c3_n2,left,1,2,1,2,1,3,2,2,,1.3121056999998473
32,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b2_c1_n1,stimulus_o2_b3_c3_n3,left,2,2,2,3,1,3,1,3,,1.341173699999672
33,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c2_n3,stimulus_o2_b1_c3_n3,right,1,2,1,1,2,3,3,3,,3.106442600000264
34,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b2_c2_n3,stimulus_o2_b2_c3_n1,left,2,2,2,2,2,3,3,1,,1.8872441999992589
35,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c3_n3,stimulus_o2_b3_c1_n1,right,2,2,1,3,3,1,3,1,,1.1575335999996241
36,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n2,stimulus_o1_b3_c3_n2,left,1,1,2,3,2,3,2,2,,1.9523878999998487
37,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c3_n3,stimulus_o1_b2_c1_n3,right,1,1,1,2,3,1,3,3,,0.9402356000000509
38,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c2_n1,stimulus_o2_b2_c2_n1,left,2,2,1,2,2,2,1,1,,4.017527999999402
39,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c1_n1,stimulus_o1_b3_c1_n3,left,1,1,1,3,1,1,1,3,,2.9924121999993076
40,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c3_n2,left,2,2,2,3,2,3,1,2,,4.113526000000093
41,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c1_n2,stimulus_o2_b2_c2_n3,right,2,2,1,2,1,2,2,3,,3.3078377000001637
42,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c1_n1,stimulus_o2_b2_c2_n3,left,1,2,1,2,1,2,1,3,,1.6890991000000213
43,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n3,stimulus_o2_b1_c2_n3,right,1,2,2,1,2,2,3,3,,3.302047900000616
44,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c3_n1,stimulus_o2_b1_c1_n2,right,1,2,3,1,3,1,1,2,,1.9549586000002819
45,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c2_n2,stimulus_o2_b2_c3_n3,left,2,2,1,2,2,3,2,3,,1.4628131999998004
46,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c2_n1,right,1,2,2,2,1,2,2,1,,4.798319300000003
47,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n2,stimulus_o2_b2_c2_n2,right,1,2,2,2,2,2,2,2,,1.8370795000000726
48,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c2_n3,stimulus_o1_b3_c3_n3,left,1,1,3,3,2,3,3,3,,2.5002119999999195
49,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c3_n3,stimulus_o2_b2_c3_n2,right,1,2,1,2,3,3,3,2,,1.4097043000001577
50,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c2_n3,stimulus_o2_b1_c2_n2,right,1,2,3,1,2,2,3,2,,1.819029899999805
51,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c2_n3,stimulus_o1_b1_c3_n2,left,1,1,1,1,2,3,3,2,,2.74035399999957
52,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c2_n1,stimulus_o2_b1_c1_n2,right,1,2,3,1,2,1,1,2,,1.9991061000000627
53,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c3_n3,left,2,2,1,1,1,3,3,3,,1.728910900000301
54,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b1_c3_n3,stimulus_o1_b3_c1_n1,right,1,1,1,3,3,1,3,1,,2.0210471000000325
55,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c3_n1,stimulus_o2_b3_c1_n3,right,1,2,3,3,3,1,1,3,,3.869834500000252
56,2021_Nov_08_0810,032,27,female,latvian,stimulus_o2_b1_c1_n1,stimulus_o2_b3_c2_n3,left,2,2,1,3,1,2,1,3,,1.1058916000001773
57,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n3,stimulus_o2_b2_c2_n3,right,1,2,2,2,2,2,3,3,,1.337077400000453
58,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b2_c2_n2,stimulus_o1_b3_c2_n2,left,1,1,2,3,2,2,2,2,,2.060766199999307
59,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c1_n3,right,1,2,3,2,2,1,3,3,,2.922742699999617
60,2021_Nov_08_0810,032,27,female,latvian,stimulus_o1_b3_c3_n2,stimulus_o2_b3_c2_n1,right,1,2,3,3,3,2,2,1,,2.728083599999991
