,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b2_c1_n3,stimulus_o2_b2_c1_n3,left,1,2,2,2,1,1,3,3,,3.024048600000242
1,2021_Nov_09_1504,036,30,female,Danish,stimulus_o2_b1_c3_n3,stimulus_o2_b3_c1_n1,right,2,2,1,3,3,1,3,1,,4.560102100000222
2,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b3_c2_n1,stimulus_o2_b2_c3_n2,right,1,2,3,2,2,3,1,2,,1.561758099999679
3,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b1_c1_n1,stimulus_o1_b3_c3_n2,left,1,1,1,3,1,3,1,2,,2.4363876999996137
4,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c1_n3,left,1,2,3,2,3,1,1,3,,2.972544499999458
5,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b1_c2_n3,stimulus_o1_b3_c2_n1,right,1,1,1,3,2,2,3,1,,1.3250616000004811
6,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b2_c1_n1,stimulus_o2_b3_c3_n3,left,1,2,2,3,1,3,1,3,,2.5784960000000865
7,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b2_c3_n2,stimulus_o1_b3_c3_n2,right,1,1,2,3,3,3,2,2,,10.444002700000055
8,2021_Nov_09_1504,036,30,female,Danish,stimulus_o2_b2_c1_n2,stimulus_o2_b3_c2_n3,left,2,2,2,3,1,2,2,3,,2.2205439999997907
9,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b1_c1_n2,stimulus_o2_b3_c2_n3,left,1,2,1,3,1,2,2,3,,2.118453600000066
10,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b2_c2_n3,stimulus_o1_b3_c1_n1,right,1,1,2,3,2,1,3,1,,2.834630499999548
11,2021_Nov_09_1504,036,30,female,Danish,stimulus_o1_b2_c2_n2,stimulus_o2_b2_c2_n3,right,1,2,2,2,2,2,2,3,,1.9463024999995469
12,2021_Nov_09_1504,036,30,female,Danish,stimulus_o2_b1_c1_n1,stimulus_o2_b3_c2_n3,left,2,2,1,3,1,2,1,3,,2.229963100000532
