,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n1,stimulus_o1_b3_c1_n3,right,1,1,2,3,3,1,1,3,,2.2958468999995603
1,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c2_n3,stimulus_o2_b3_c1_n1,right,1,2,3,3,2,1,3,1,,1.4662413000005472
2,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n3,stimulus_o2_b2_c1_n3,left,1,2,1,2,1,1,3,3,,1.769404399999985
3,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n2,stimulus_o2_b3_c2_n1,left,1,2,1,3,1,2,2,1,,1.0121884000000136
4,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c3_n1,stimulus_o2_b3_c3_n3,left,1,2,3,3,3,3,1,3,,6.245772500000385
5,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c1_n2,right,2,2,2,3,2,1,1,2,,0.921587400000135
6,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b3_c2_n2,stimulus_o2_b3_c3_n2,right,2,2,3,3,2,3,2,2,,1.686939899999743
7,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n2,stimulus_o1_b3_c2_n1,left,1,1,1,3,1,2,2,1,,1.12603609999951
8,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c2_n1,stimulus_o2_b2_c2_n2,left,1,2,3,2,2,2,1,2,,1.1950713000005635
9,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c1_n3,right,1,1,1,2,3,1,2,3,,2.1881644999994023
10,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c3_n1,stimulus_o1_b3_c1_n3,right,1,1,1,3,3,1,1,3,,0.6950066000008519
11,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n1,stimulus_o2_b1_c3_n2,left,1,2,2,1,3,3,1,2,,1.0930367999999362
12,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c2_n1,stimulus_o2_b2_c2_n2,right,2,2,1,2,2,2,1,2,,1.5800322999994023
13,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n3,stimulus_o2_b2_c2_n1,right,1,2,1,2,2,2,3,1,,1.1419566000004124
14,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c1_n2,stimulus_o2_b3_c1_n1,right,1,2,3,3,1,1,2,1,,0.7467780000006314
15,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n1,stimulus_o2_b2_c1_n1,right,1,2,2,2,3,1,1,1,,1.087823799999569
16,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n2,stimulus_o2_b1_c1_n2,left,1,2,2,1,1,1,2,2,,2.454108900000392
17,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n3,stimulus_o2_b2_c1_n2,left,1,2,1,2,1,1,3,2,,1.2691232000006494
18,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c3_n3,stimulus_o1_b2_c1_n2,right,1,1,1,2,3,1,3,2,,0.9484421999995902
19,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n3,stimulus_o2_b2_c2_n2,left,1,2,2,2,3,2,3,2,,1.2491719999998168
20,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n1,stimulus_o2_b2_c1_n1,right,1,2,1,2,2,1,1,1,,1.000099400000181
21,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n2,left,2,2,1,1,3,3,1,2,,3.93130629999996
22,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c3_n3,stimulus_o1_b2_c1_n3,right,1,1,1,2,3,1,3,3,,1.3643777999996018
23,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c2_n1,left,1,1,3,3,1,2,1,1,,0.9289793999996618
24,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c3_n1,left,1,1,2,2,1,3,3,1,,0.8376850000004197
25,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c1_n1,stimulus_o2_b1_c2_n3,left,1,2,3,1,1,2,1,3,,1.0544222999997146
26,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c2_n2,stimulus_o2_b2_c2_n3,left,2,2,1,2,2,2,2,3,,1.9342181000001801
27,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n1,stimulus_o2_b1_c1_n3,left,1,2,2,1,1,1,1,3,,1.1386560000000827
28,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n2,stimulus_o2_b3_c2_n2,left,1,2,1,3,1,2,2,2,,0.9116344000003664
29,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n2,stimulus_o1_b1_c3_n3,left,1,1,1,1,2,3,2,3,,1.0774355000003197
30,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c2_n2,left,2,2,2,3,2,2,1,2,,1.067801999999574
31,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n2,stimulus_o2_b3_c1_n1,right,1,2,1,3,2,1,2,1,,1.2276381000001493
32,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n1,stimulus_o2_b2_c3_n1,right,1,2,2,2,3,3,1,1,,2.700545599999714
33,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n1,stimulus_o2_b3_c1_n1,right,1,2,1,3,1,1,1,1,,1.75273019999986
34,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c3_n3,stimulus_o2_b3_c3_n2,right,1,2,3,3,3,3,3,2,,1.9326507000005222
35,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n3,stimulus_o2_b1_c2_n3,left,1,2,2,1,2,2,3,3,,1.3355142000000342
36,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b3_c1_n3,stimulus_o2_b3_c2_n1,right,2,2,3,3,1,2,3,1,,2.2374503999999433
37,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c1_n2,stimulus_o2_b3_c3_n2,left,2,2,1,3,1,3,2,2,,5.0760050999997475
38,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c3_n3,left,2,2,2,3,2,3,1,3,,2.5293550999995205
39,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c3_n3,stimulus_o2_b3_c3_n1,right,1,2,3,3,3,3,3,1,,1.3727510000007896
40,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c3_n1,right,2,2,2,3,2,3,1,1,,3.2635146999991775
41,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n3,stimulus_o2_b1_c3_n1,right,1,2,2,1,1,3,3,1,,0.9408028999996532
42,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c3_n1,stimulus_o2_b3_c2_n1,left,1,2,3,3,3,2,1,1,,1.8425532999999632
43,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c3_n2,left,1,1,2,2,1,3,2,2,,1.4585530999993352
44,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c2_n1,left,1,2,2,2,1,2,2,1,,1.170708900000136
45,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n2,stimulus_o2_b2_c3_n3,left,1,2,1,2,1,3,2,3,,0.9019068999996307
46,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c1_n2,stimulus_o2_b1_c1_n2,left,1,2,3,1,1,1,2,2,,1.1157764999998108
47,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n3,stimulus_o2_b1_c1_n2,right,1,2,1,1,2,1,3,2,,1.0411874999999782
48,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b2_c1_n1,stimulus_o2_b3_c3_n2,left,2,2,2,3,1,3,1,2,,0.8586084999997183
49,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c3_n3,stimulus_o2_b3_c1_n2,right,2,2,1,3,3,1,3,2,,1.2265881000002992
50,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n1,stimulus_o1_b3_c2_n1,left,1,1,1,3,1,2,1,1,,0.8513450000000375
51,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c3_n2,stimulus_o2_b3_c2_n3,left,1,2,3,3,3,2,2,3,,3.6355069000001095
52,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n3,stimulus_o1_b3_c1_n2,right,1,1,2,3,2,1,3,2,,0.6580213999995976
53,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n2,stimulus_o2_b2_c3_n3,right,1,2,1,2,2,3,2,3,,1.9231895000002623
54,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n1,stimulus_o2_b1_c2_n1,right,1,2,2,1,1,2,1,1,,0.8306229999998322
55,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n2,stimulus_o1_b2_c3_n1,left,1,1,2,2,2,3,2,1,,3.2009798999997656
56,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b3_c3_n1,stimulus_o2_b3_c3_n2,left,2,2,3,3,3,3,1,2,,1.3532591000002867
57,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c1_n2,right,1,1,2,3,1,1,3,2,,0.9081722000000809
58,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n1,stimulus_o2_b2_c3_n2,left,1,2,1,2,2,3,1,2,,1.4102153000003455
59,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c1_n3,right,1,1,2,3,3,1,3,3,,0.6999391999997897
60,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b2_c3_n1,stimulus_o2_b3_c3_n1,left,2,2,2,3,3,3,1,1,,3.49009980000028
61,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n3,stimulus_o2_b3_c3_n2,right,1,2,2,3,1,3,3,2,,1.1032045000001744
62,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n2,stimulus_o2_b3_c2_n2,left,1,2,2,3,3,2,2,2,,1.2698756999998295
63,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c1_n3,stimulus_o1_b2_c1_n1,right,1,1,1,2,1,1,3,1,,0.852779300000293
64,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c3_n2,stimulus_o2_b3_c1_n1,right,2,2,1,3,3,1,2,1,,0.8457164000001285
65,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c3_n2,stimulus_o1_b3_c3_n3,right,1,1,3,3,3,3,2,3,,8.093796600000132
66,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c2_n2,stimulus_o2_b1_c1_n2,right,1,2,1,1,2,1,2,2,,0.8541526999997586
67,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n2,stimulus_o2_b3_c1_n3,left,1,2,2,3,1,1,2,3,,2.142974200000026
68,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b2_c1_n1,stimulus_o2_b3_c2_n1,left,2,2,2,3,1,2,1,1,,1.018166600000768
69,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c1_n1,right,1,1,2,3,3,1,3,1,,1.1359303999997792
70,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c2_n3,left,1,2,2,3,2,2,2,3,,1.0354549000003317
71,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n2,stimulus_o1_b2_c3_n3,left,1,1,2,2,2,3,2,3,,1.1250065000003815
72,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c3_n1,stimulus_o2_b3_c1_n3,left,1,2,2,3,3,1,1,3,,1.5378380000001926
73,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c2_n1,right,2,2,1,2,2,2,3,1,,1.046392399999604
74,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b1_c3_n3,stimulus_o1_b3_c2_n2,right,1,1,1,3,3,2,3,2,,1.4868761000006998
75,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n2,stimulus_o1_b3_c2_n2,right,1,1,2,3,2,2,2,2,,1.9175493000002461
76,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n1,stimulus_o2_b3_c3_n1,left,1,2,2,3,2,3,1,1,,1.6418475000000399
77,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c1_n2,left,1,2,2,2,1,1,2,2,,1.3299237000001085
78,2021_Oct_28_1610,009,24,female,Danish,stimulus_o2_b1_c3_n3,stimulus_o2_b3_c3_n3,left,2,2,1,3,3,3,3,3,,1.0227986999998393
79,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c1_n2,stimulus_o2_b1_c3_n2,left,1,2,2,1,1,3,2,2,,0.9919687999999951
80,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b2_c2_n2,stimulus_o2_b1_c1_n3,right,1,2,2,1,2,1,2,3,,1.1793091999998069
81,2021_Oct_28_1610,009,24,female,Danish,stimulus_o1_b3_c1_n2,stimulus_o2_b3_c3_n1,left,1,2,3,3,1,3,2,1,,0.9727017999994132
