,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c3_n3,stimulus_o2_b3_c1_n1,left,1,2,2,3,3,1,3,1,,4.9360417000000325
1,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c3_n3,stimulus_o2_b3_c3_n3,left,1,2,1,3,3,3,3,3,,2.951875100000052
2,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c2_n1,stimulus_o1_b3_c3_n3,right,1,1,1,3,2,3,1,3,,2.739028499999904
3,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c2_n2,stimulus_o2_b2_c1_n3,right,1,2,2,2,2,1,2,3,,5.054211099999975
4,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c2_n3,stimulus_o2_b3_c2_n2,left,1,2,2,3,2,2,3,2,,4.514992599999914
5,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c2_n3,left,1,2,3,2,3,2,1,3,,2.9491083000000344
6,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c3_n3,stimulus_o2_b3_c1_n2,right,1,2,2,3,3,1,3,2,,4.503988400000026
7,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c2_n1,stimulus_o2_b2_c3_n1,left,1,2,1,2,2,3,1,1,,5.738465099999985
8,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c3_n1,left,1,2,2,2,1,3,2,1,,2.307616199999984
9,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c3_n1,stimulus_o2_b2_c3_n3,left,1,2,2,2,3,3,1,3,,3.312583399999994
10,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c2_n1,stimulus_o2_b1_c3_n1,right,1,2,3,1,2,3,1,1,,1.4527603000001363
11,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c3_n2,stimulus_o2_b2_c1_n2,left,1,2,1,2,3,1,2,2,,1.0120873000000756
12,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c2_n3,stimulus_o1_b3_c2_n2,right,1,1,1,3,2,2,3,2,,6.134255400000029
13,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c1_n2,stimulus_o2_b3_c1_n2,right,1,2,3,3,1,1,2,2,,3.070980200000122
14,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c3_n2,stimulus_o2_b3_c3_n2,right,2,2,1,3,3,3,2,2,,2.4363438000000315
15,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c3_n3,left,1,2,3,2,2,3,3,3,,3.4522274000000834
16,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c3_n2,stimulus_o2_b3_c1_n3,left,1,2,1,3,3,1,2,3,,2.0421132999999827
17,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c1_n2,stimulus_o1_b2_c1_n3,right,1,1,1,2,1,1,2,3,,2.650124300000016
18,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c2_n3,stimulus_o1_b2_c3_n3,right,1,1,2,2,2,3,3,3,,3.3525351000000683
19,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c1_n3,stimulus_o2_b3_c1_n1,right,1,2,2,3,1,1,3,1,,1.427037700000028
20,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c1_n2,stimulus_o2_b3_c2_n1,left,2,2,1,3,1,2,2,1,,2.8760823000000073
21,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c2_n1,stimulus_o2_b2_c2_n1,right,2,2,1,2,2,2,1,1,,2.2904196000001775
22,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c3_n3,stimulus_o2_b1_c1_n2,right,1,2,2,1,3,1,3,2,,1.2870490999998765
23,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b2_c1_n2,stimulus_o2_b2_c3_n3,left,2,2,2,2,1,3,2,3,,1.574941699999954
24,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c3_n1,right,1,1,2,3,3,3,3,1,,4.4823039000000335
25,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c2_n1,stimulus_o2_b3_c1_n2,left,1,2,3,3,2,1,1,2,,1.469818499999974
26,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c2_n2,stimulus_o2_b3_c3_n1,right,1,2,3,3,2,3,2,1,,2.5012976000000435
27,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c2_n1,stimulus_o2_b1_c2_n3,left,1,2,1,1,2,2,1,3,,5.2342499999999745
28,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c3_n2,left,1,1,2,2,1,3,1,2,,1.6546163999998953
29,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c1_n3,stimulus_o1_b2_c3_n2,right,1,1,1,2,1,3,3,2,,1.0148059000000558
30,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b2_c2_n3,stimulus_o2_b3_c1_n2,right,2,2,2,3,2,1,3,2,,1.5524270999999317
31,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c3_n3,left,1,1,3,3,1,3,1,3,,0.8518381999999747
32,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c1_n2,stimulus_o2_b1_c1_n3,right,2,2,1,1,1,1,2,3,,4.004461999999876
33,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b2_c2_n1,stimulus_o2_b2_c2_n3,right,2,2,2,2,2,2,1,3,,1.1641791999998077
34,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c3_n3,stimulus_o2_b2_c2_n3,right,1,2,3,2,3,2,3,3,,6.023773599999913
35,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c1_n3,stimulus_o2_b2_c1_n3,left,1,2,1,2,1,1,3,3,,1.1084422000001268
36,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c1_n3,stimulus_o2_b1_c3_n2,left,1,2,3,1,1,3,3,2,,1.2589671999999155
37,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c2_n1,right,1,1,1,2,3,2,2,1,,1.2662860000000364
38,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c3_n1,stimulus_o1_b3_c1_n3,right,1,1,1,3,3,1,1,3,,0.9544826000001194
39,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c2_n2,stimulus_o1_b3_c3_n2,right,1,1,1,3,2,3,2,2,,2.997847200000024
40,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c1_n1,stimulus_o2_b2_c2_n3,left,1,2,1,2,1,2,1,3,,1.6463672000002134
41,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c1_n3,stimulus_o2_b3_c3_n3,right,1,2,2,3,1,3,3,3,,2.646942799999806
42,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c2_n1,stimulus_o1_b3_c1_n2,right,1,1,1,3,2,1,1,2,,0.7886019000000033
43,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b2_c1_n2,stimulus_o2_b2_c1_n3,right,2,2,2,2,1,1,2,3,,2.208181199999899
44,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c2_n3,stimulus_o2_b3_c3_n1,left,1,2,1,3,2,3,3,1,,3.985566800000015
45,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c2_n2,stimulus_o2_b3_c3_n2,right,2,2,1,3,2,3,2,2,,1.1454655000000002
46,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c3_n3,stimulus_o1_b2_c3_n2,right,1,1,1,2,3,3,3,2,,1.5903121999999712
47,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c3_n1,right,1,1,1,2,3,3,2,1,,1.4000542000001133
48,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c3_n3,stimulus_o2_b1_c3_n1,left,1,2,2,1,3,3,3,1,,3.40248930000007
49,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c2_n1,stimulus_o2_b2_c3_n1,right,1,2,2,2,2,3,1,1,,1.1936759999998685
50,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c1_n2,stimulus_o1_b1_c3_n1,left,1,1,1,1,1,3,2,1,,0.8049646000001758
51,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c1_n2,stimulus_o2_b2_c1_n2,left,1,2,3,2,1,1,2,2,,1.0227012999998806
52,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c2_n1,stimulus_o2_b3_c3_n2,left,2,2,1,3,2,3,1,2,,4.616845399999875
53,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c2_n1,stimulus_o2_b2_c3_n1,right,2,2,1,2,2,3,1,1,,1.4386511000000155
54,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c1_n3,left,1,2,3,2,3,1,1,3,,1.9510640000000876
55,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c1_n3,stimulus_o2_b2_c3_n1,left,2,2,1,2,1,3,3,1,,4.162732100000085
56,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c2_n3,stimulus_o2_b3_c3_n2,right,1,2,2,3,2,3,3,2,,1.0586021000001438
57,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n3,right,1,1,2,2,3,3,2,3,,1.0838510000000952
58,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b3_c1_n1,stimulus_o2_b3_c1_n2,right,2,2,3,3,1,1,1,2,,0.8500876000000517
59,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o2_b1_c3_n1,stimulus_o2_b3_c1_n3,right,2,2,1,3,3,1,1,3,,2.2750115999999707
60,2021_Nov_08_0716,031,23,male,Spanish,stimulus_o1_b1_c1_n3,stimulus_o1_b2_c1_n3,right,1,1,1,2,1,1,3,3,,1.2968686000001526
