,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c2_n3,stimulus_o1_b3_c1_n3,right,1,1,1,3,2,1,3,3,,3.095982400000139
1,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n3,left,1,1,1,1,3,3,2,3,,3.317091299999447
2,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c3_n3,left,1,1,2,3,1,3,3,3,,5.024102800000037
3,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c1_n1,stimulus_o1_b1_c2_n3,left,1,1,1,1,1,2,1,3,,2.1982250999990356
4,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n2,left,2,2,1,1,3,3,1,2,,3.447471499999665
5,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c3_n3,stimulus_o2_b1_c3_n2,right,1,2,1,1,3,3,3,2,,2.837606200000664
6,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b1_c1_n3,stimulus_o2_b2_c1_n2,right,2,2,1,2,1,1,3,2,,2.5812308999993547
7,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c1_n1,stimulus_o1_b2_c2_n1,right,1,1,1,2,1,2,1,1,,4.959162299999662
8,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c3_n1,stimulus_o2_b2_c2_n2,right,1,2,1,2,3,2,1,2,,1.6231680999990203
9,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c3_n3,left,1,1,3,3,1,3,3,3,,2.400926600001185
10,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c3_n1,stimulus_o2_b2_c3_n3,right,1,2,1,2,3,3,1,3,,5.257729599999948
11,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c1_n1,stimulus_o2_b2_c3_n3,left,1,2,1,2,1,3,1,3,,3.3177619999987655
12,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c3_n3,stimulus_o2_b3_c3_n1,right,1,2,1,3,3,3,3,1,,1.537121200000911
13,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c3_n3,stimulus_o2_b3_c1_n1,right,1,2,2,3,3,1,3,1,,2.3341237000004185
14,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c1_n1,stimulus_o1_b3_c3_n2,left,1,1,2,3,1,3,1,2,,2.7861095999996905
15,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b2_c3_n2,stimulus_o2_b3_c3_n3,left,2,2,2,3,3,3,2,3,,3.7471333000012237
16,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b2_c1_n2,stimulus_o2_b3_c2_n3,left,2,2,2,3,1,2,2,3,,3.1969766000001982
17,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c3_n3,stimulus_o2_b2_c2_n3,left,1,2,2,2,3,2,3,3,,2.9177038999987417
18,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c3_n1,stimulus_o2_b3_c3_n3,right,1,2,1,3,3,3,1,3,,3.1690732999995816
19,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b3_c2_n2,stimulus_o2_b3_c3_n2,left,2,2,3,3,2,3,2,2,,3.2430984000002354
20,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c1_n1,stimulus_o1_b3_c2_n2,left,1,1,2,3,1,2,1,2,,3.218286999999691
21,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c1_n1,right,1,2,3,2,3,1,1,1,,4.185371600000508
22,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c2_n1,right,1,1,2,2,1,2,3,1,,3.201612299999397
23,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c1_n1,left,1,2,2,1,2,1,1,1,,3.440924200000154
24,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c1_n1,stimulus_o1_b2_c2_n3,left,1,1,1,2,1,2,1,3,,2.5452076999990823
25,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c1_n3,stimulus_o2_b1_c3_n3,left,1,2,1,1,1,3,3,3,,3.2602112000004126
26,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c3_n1,stimulus_o2_b2_c3_n3,left,1,2,2,2,3,3,1,3,,3.9224039999990055
27,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c3_n2,left,2,2,2,3,2,3,1,2,,1.7494201000008616
28,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b1_c3_n1,stimulus_o2_b2_c3_n2,left,1,2,1,2,3,3,1,2,,6.312339600000996
29,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b1_c2_n3,stimulus_o2_b2_c2_n2,right,2,2,1,2,2,2,3,2,,1.5223387999994884
30,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c1_n1,right,1,2,2,3,2,1,2,1,,3.5192291000003024
31,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b2_c1_n3,stimulus_o2_b3_c3_n3,right,2,2,2,3,1,3,3,3,,1.6587595000000874
32,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b3_c3_n2,stimulus_o2_b3_c3_n3,left,2,2,3,3,3,3,2,3,,2.0267375000003085
33,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b1_c1_n3,stimulus_o2_b3_c3_n2,right,2,2,1,3,1,3,3,2,,3.5074752000000444
34,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c2_n1,stimulus_o2_b1_c1_n2,left,1,2,2,1,2,1,1,2,,2.2227490000004764
35,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c2_n1,stimulus_o2_b2_c2_n3,left,1,2,2,2,2,2,1,3,,2.263304900001458
36,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b2_c2_n3,stimulus_o2_b1_c1_n1,right,1,2,2,1,2,1,3,1,,1.622385699998631
37,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c1_n2,right,1,2,3,2,2,1,3,2,,2.447250299999723
38,2021_Oct_27_0933,003,22,female,danish,stimulus_o1_b3_c2_n3,stimulus_o2_b1_c1_n3,right,1,2,3,1,2,1,3,3,,3.6464218999990408
39,2021_Oct_27_0933,003,22,female,danish,stimulus_o2_b2_c1_n2,stimulus_o2_b3_c1_n3,left,2,2,2,3,1,1,2,3,,7.443815299999187
