,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c2_n3,left,1,1,2,2,1,2,1,3,,1.5199251999999888
1,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b2_c3_n3,stimulus_o2_b3_c1_n1,right,1,2,2,3,3,1,3,1,,1.3353091999999833
2,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b2_c3_n2,stimulus_o2_b2_c2_n2,right,1,2,2,2,3,2,2,2,,1.9714951999999357
3,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b3_c2_n1,stimulus_o2_b1_c3_n1,left,1,2,3,1,2,3,1,1,,1.9335834999999406
4,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b3_c3_n3,stimulus_o2_b1_c2_n1,right,1,2,3,1,3,2,3,1,,3.3132757999999285
5,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b1_c1_n2,stimulus_o2_b1_c2_n2,left,1,2,1,1,1,2,2,2,,2.00634029999992
6,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b2_c2_n3,stimulus_o2_b3_c1_n3,right,1,2,2,3,2,1,3,3,,2.6397243999999773
7,2021_Oct_29_0719,012,20,female,Czech,stimulus_o2_b1_c3_n3,stimulus_o2_b2_c1_n3,right,2,2,1,2,3,1,3,3,,2.6145272000001114
8,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n2,left,1,1,3,3,2,2,1,2,,2.998222700000042
9,2021_Oct_29_0719,012,20,female,Czech,stimulus_o2_b1_c2_n3,stimulus_o2_b1_c3_n1,left,2,2,1,1,2,3,3,1,,4.487323300000071
10,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b2_c1_n2,stimulus_o2_b1_c2_n1,right,1,2,2,1,1,2,2,1,,3.787326000000121
11,2021_Oct_29_0719,012,20,female,Czech,stimulus_o2_b2_c1_n2,stimulus_o2_b2_c3_n1,left,2,2,2,2,1,3,2,1,,4.339773599999944
12,2021_Oct_29_0719,012,20,female,Czech,stimulus_o2_b1_c2_n1,stimulus_o2_b1_c3_n1,left,2,2,1,1,2,3,1,1,,3.053736899999876
13,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b2_c2_n2,stimulus_o2_b1_c1_n3,right,1,2,2,1,2,1,2,3,,3.2205827999998746
14,2021_Oct_29_0719,012,20,female,Czech,stimulus_o1_b1_c1_n1,stimulus_o1_b2_c3_n1,left,1,1,1,2,1,3,1,1,,1.6513813000001392
