,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b1_c1_n3,stimulus_o1_b3_c2_n3,right,1,1,1,3,1,2,3,3,,6.015913800000817
1,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b1_c2_n2,stimulus_o1_b3_c3_n2,right,1,1,1,3,2,3,2,2,,6.0328097000001435
2,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o2_b1_c3_n3,stimulus_o2_b3_c1_n1,right,2,2,1,3,3,1,3,1,,8.109595699999772
3,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b3_c1_n1,stimulus_o2_b2_c2_n3,left,1,2,3,2,1,2,1,3,,8.79025300000012
4,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b1_c1_n2,stimulus_o2_b1_c3_n1,right,1,2,1,1,1,3,2,1,,6.6501832999992985
5,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b3_c1_n3,stimulus_o2_b3_c1_n2,right,1,2,3,3,1,1,3,2,,2.48466019999978
6,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b1_c1_n3,stimulus_o2_b2_c1_n1,right,1,2,1,2,1,1,3,1,,2.9311406000006173
7,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c2_n2,left,1,2,1,1,1,2,1,2,,12.038471400000162
8,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o2_b1_c2_n2,stimulus_o2_b2_c3_n2,left,2,2,1,2,2,3,2,2,,6.222152000000278
9,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b3_c2_n2,stimulus_o2_b1_c2_n2,right,1,2,3,1,2,2,2,2,,5.283262099999774
10,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c2_n2,right,1,2,3,2,2,2,3,2,,2.73389060000045
11,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b1_c1_n3,stimulus_o2_b2_c2_n3,right,1,2,1,2,1,2,3,3,,1.569788900000276
12,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b2_c1_n3,stimulus_o2_b3_c3_n1,left,1,2,2,3,1,3,3,1,,2.844921799999611
13,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o1_b1_c3_n1,stimulus_o1_b3_c1_n2,left,1,1,1,3,3,1,1,2,,3.460263300000406
14,2021_Nov_22_1022,041,37,female,Portuguese,stimulus_o2_b1_c1_n2,stimulus_o2_b3_c1_n1,right,2,2,1,3,1,1,2,1,,1.8819226000005074
