,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c2_n2,left,1,1,2,2,1,2,2,2,,1.3839906999983214
1,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c2_n2,stimulus_o1_b3_c3_n2,right,1,1,2,3,2,3,2,2,,1.7517353000002913
2,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b3_c3_n1,stimulus_o2_b2_c1_n2,right,1,2,3,2,3,1,1,2,,1.1311683999992965
3,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b1_c1_n2,stimulus_o2_b2_c2_n3,left,2,2,1,2,1,2,2,3,,1.063704799998959
4,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c3_n2,stimulus_o2_b3_c1_n2,right,1,2,2,3,3,1,2,2,,0.8785442000007606
5,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c3_n2,stimulus_o1_b3_c1_n2,right,1,1,2,3,3,1,2,2,,1.270373400000608
6,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b1_c2_n2,stimulus_o2_b3_c2_n3,left,2,2,1,3,2,2,2,3,,1.1732547999999952
7,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b1_c2_n1,stimulus_o2_b3_c1_n2,left,2,2,1,3,2,1,1,2,,0.9760052000001451
8,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b3_c1_n1,stimulus_o2_b1_c3_n1,left,1,2,3,1,1,3,1,1,,1.5073984999999084
9,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c2_n3,stimulus_o1_b3_c3_n2,right,1,1,2,3,2,3,3,2,,1.3379834000006667
10,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b1_c1_n3,stimulus_o2_b1_c2_n3,left,1,2,1,1,1,2,3,3,,0.8222492999993847
11,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b2_c1_n3,stimulus_o2_b3_c1_n3,right,2,2,2,3,1,1,3,3,,1.296182999998564
12,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b2_c1_n1,stimulus_o2_b2_c2_n1,left,2,2,2,2,1,2,1,1,,0.7811493999997765
13,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c1_n1,stimulus_o2_b3_c2_n2,left,1,2,2,3,1,2,1,2,,0.8809302000008756
14,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b1_c3_n2,stimulus_o2_b3_c3_n2,left,2,2,1,3,3,3,2,2,,1.544266399998378
15,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b3_c1_n1,stimulus_o2_b2_c3_n1,left,1,2,3,2,1,3,1,1,,0.8518831000001228
16,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b1_c3_n2,stimulus_o1_b3_c2_n3,right,1,1,1,3,3,2,2,3,,1.6359885999991093
17,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b3_c2_n3,stimulus_o2_b2_c2_n2,right,1,2,3,2,2,2,3,2,,1.2124382999991212
18,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c3_n3,stimulus_o1_b3_c2_n3,right,1,1,2,3,3,2,3,3,,1.5658327999990433
19,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c2_n3,stimulus_o2_b2_c3_n2,right,1,2,2,2,2,3,3,2,,1.4324904999994033
20,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c1_n1,right,1,2,2,3,2,1,2,1,,1.033487899998363
21,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b1_c1_n2,stimulus_o2_b1_c2_n3,left,2,2,1,1,1,2,2,3,,1.2983554000002187
22,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b1_c2_n1,stimulus_o1_b1_c2_n2,left,1,1,1,1,2,2,1,2,,1.896034100000179
23,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b2_c3_n2,stimulus_o2_b3_c3_n1,right,2,2,2,3,3,3,2,1,,2.029569899999842
24,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b1_c3_n3,stimulus_o1_b2_c2_n2,right,1,1,1,2,3,2,3,2,,1.4935585999992327
25,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b3_c1_n2,stimulus_o2_b3_c2_n2,left,1,2,3,3,1,2,2,2,,0.9480516000003263
26,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b3_c3_n3,stimulus_o2_b3_c1_n3,right,1,2,3,3,3,1,3,3,,0.975417000001471
27,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b3_c1_n1,stimulus_o2_b2_c2_n1,left,1,2,3,2,1,2,1,1,,1.5239811000010377
28,2021_Oct_28_1833,011,29,female,danish,stimulus_o2_b3_c1_n3,stimulus_o2_b3_c3_n3,left,2,2,3,3,1,3,3,3,,0.8646904999986873
29,2021_Oct_28_1833,011,29,female,danish,stimulus_o1_b2_c3_n1,stimulus_o2_b2_c2_n2,right,1,2,2,2,3,2,1,2,,1.3047912000001816
