,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b2_c1_n3,stimulus_o2_b3_c1_n1,right,1,2,2,3,1,1,3,1,,1.6077685999989626
1,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c1_n2,right,1,1,2,3,1,1,3,2,,2.414219399997819
2,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b1_c2_n2,stimulus_o1_b2_c3_n1,left,1,1,1,2,2,3,2,1,,2.165607499999169
3,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n3,left,1,1,3,3,1,1,2,3,,2.5279888000004576
4,2021_Nov_02_1509,029,21,female,english,stimulus_o2_b3_c3_n2,stimulus_o2_b3_c3_n3,left,2,2,3,3,3,3,2,3,,3.8922492999990936
5,2021_Nov_02_1509,029,21,female,english,stimulus_o2_b1_c3_n1,stimulus_o2_b3_c3_n2,right,2,2,1,3,3,3,1,2,,2.5129215000015392
6,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c3_n1,left,1,1,2,2,1,3,3,1,,1.1411611000003177
7,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b3_c3_n3,stimulus_o2_b2_c2_n1,right,1,2,3,2,3,2,3,1,,1.0819085000002815
8,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b1_c1_n2,stimulus_o2_b3_c3_n2,left,1,2,1,3,1,3,2,2,,1.503051100000448
9,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b2_c1_n2,stimulus_o2_b3_c2_n3,left,1,2,2,3,1,2,2,3,,1.2942861000010453
10,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b1_c3_n1,stimulus_o2_b3_c1_n3,right,1,2,1,3,3,1,1,3,,1.3966461999989406
11,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c1_n1,right,1,2,1,1,1,1,1,1,,2.1663128000000142
12,2021_Nov_02_1509,029,21,female,english,stimulus_o2_b1_c2_n1,stimulus_o2_b1_c2_n2,left,2,2,1,1,2,2,1,2,,2.2650006000003486
13,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c3_n3,left,1,1,1,2,3,3,2,3,,2.1830531999985396
14,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b2_c2_n2,stimulus_o2_b2_c2_n3,left,1,2,2,2,2,2,2,3,,1.7613627999999153
15,2021_Nov_02_1509,029,21,female,english,stimulus_o2_b2_c1_n1,stimulus_o2_b2_c1_n2,left,2,2,2,2,1,1,1,2,,1.8596689000005426
16,2021_Nov_02_1509,029,21,female,english,stimulus_o1_b2_c1_n3,stimulus_o2_b1_c3_n1,left,1,2,2,1,1,3,3,1,,1.4429963000002317
