,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_01_0910,021,25,male,dansk,stimulus_o2_b1_c3_n2,stimulus_o2_b2_c2_n1,right,2,2,1,2,3,2,2,1,,3.223833599999125
1,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c3_n3,left,1,1,3,3,1,3,3,3,,4.391772099999798
2,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b1_c2_n2,stimulus_o2_b2_c3_n3,left,1,2,1,2,2,3,2,3,,3.4885663999993994
3,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b1_c2_n2,stimulus_o1_b3_c1_n1,right,1,1,1,3,2,1,2,1,,1.7498149999992165
4,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b2_c1_n2,stimulus_o2_b2_c1_n3,left,1,2,2,2,1,1,2,3,,1.6800397999995766
5,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b1_c1_n1,stimulus_o1_b3_c1_n3,left,1,1,1,3,1,1,1,3,,1.5037424999991345
6,2021_Nov_01_0910,021,25,male,dansk,stimulus_o2_b1_c1_n3,stimulus_o2_b2_c3_n1,right,2,2,1,2,1,3,3,1,,3.021377200000643
7,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b1_c2_n1,stimulus_o1_b1_c2_n3,left,1,1,1,1,2,2,1,3,,1.389153800000713
8,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b2_c2_n1,stimulus_o2_b2_c2_n2,left,1,2,2,2,2,2,1,2,,7.9913027999991755
9,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b3_c1_n1,stimulus_o2_b1_c1_n3,left,1,2,3,1,1,1,1,3,,1.332188500000484
10,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b2_c2_n2,stimulus_o2_b1_c3_n2,left,1,2,2,1,2,3,2,2,,5.489201599999433
11,2021_Nov_01_0910,021,25,male,dansk,stimulus_o1_b1_c1_n2,stimulus_o2_b2_c2_n2,left,1,2,1,2,1,2,2,2,,1.6597266999997373
