,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b2_c2_n2,stimulus_o2_b2_c2_n2,right,1,2,2,2,2,2,2,2,,2.2878994999998667
1,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b1_c3_n2,stimulus_o2_b3_c2_n3,left,1,2,1,3,3,2,2,3,,0.9853534000001218
2,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b3_c1_n2,stimulus_o2_b1_c3_n1,right,1,2,3,1,1,3,2,1,,0.6529935999999452
3,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b3_c3_n2,stimulus_o2_b3_c1_n1,left,1,2,3,3,3,1,2,1,,0.7410213000000567
4,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b3_c2_n1,stimulus_o2_b1_c3_n2,right,1,2,3,1,2,3,1,2,,0.8267210999999861
5,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b1_c1_n3,stimulus_o2_b1_c2_n1,right,1,2,1,1,1,2,3,1,,0.6917843999999604
6,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b1_c1_n3,stimulus_o1_b3_c2_n2,right,1,1,1,3,1,2,3,2,,0.8423175000000356
7,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b3_c2_n3,stimulus_o2_b3_c3_n3,right,1,2,3,3,2,3,3,3,,1.7306994999999006
8,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b2_c1_n3,stimulus_o2_b1_c2_n2,right,1,2,2,1,1,2,3,2,,1.1428561999998692
9,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o2_b2_c3_n2,stimulus_o2_b3_c3_n2,right,2,2,2,3,3,3,2,2,,1.2113702999999987
10,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b1_c3_n2,stimulus_o2_b1_c1_n3,left,1,2,1,1,3,1,2,3,,0.7653669999999693
11,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o2_b2_c1_n1,stimulus_o2_b3_c2_n3,right,2,2,2,3,1,2,1,3,,0.6329740000001038
12,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b2_c2_n1,stimulus_o2_b2_c1_n2,left,1,2,2,2,2,1,1,2,,0.6022242999999889
13,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b2_c1_n3,stimulus_o2_b3_c2_n3,right,1,2,2,3,1,2,3,3,,1.3090394000000742
14,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b3_c1_n2,stimulus_o2_b2_c1_n1,right,1,2,3,2,1,1,2,1,,1.3624007999999321
15,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b3_c3_n3,stimulus_o2_b3_c2_n1,left,1,2,3,3,3,2,3,1,,1.101773699999967
16,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c3_n1,right,1,2,1,1,1,3,1,1,,0.9484712999999374
17,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b2_c3_n2,stimulus_o1_b3_c3_n2,right,1,1,2,3,3,3,2,2,,1.247872099999995
18,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b2_c3_n1,stimulus_o2_b2_c3_n3,left,1,2,2,2,3,3,1,3,,1.1364889000001313
19,2021_Nov_02_0721,022,30,male,Portuguese,stimulus_o1_b1_c3_n2,stimulus_o2_b3_c1_n1,left,1,2,1,3,3,1,2,1,,0.8123078999999507
