,TimeStamp,ID,Age,Gender,Language,StimulusL,StimulusR,Response,OrientationL,OrientationR,BlankSpaceL,BlankSpaceR,ComplexityL,ComplexityR,NoiseL,NoiseR,Reaction_time,reaction_time
0,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c2_n1,stimulus_o2_b1_c3_n3,left,1,2,1,1,2,3,1,3,,2.919808500000727
1,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c3_n1,stimulus_o2_b3_c2_n2,right,1,2,1,3,3,2,1,2,,3.200093100000231
2,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c1_n3,stimulus_o2_b3_c3_n3,left,1,2,2,3,1,3,3,3,,2.496194100000139
3,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c3_n1,left,1,1,2,2,1,3,1,1,,2.949012099999891
4,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c3_n2,stimulus_o2_b2_c3_n3,left,1,2,1,2,3,3,2,3,,1.9682866000002832
5,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c1_n1,stimulus_o2_b3_c1_n1,right,1,2,2,3,1,1,1,1,,3.8740863999992143
6,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c3_n2,stimulus_o2_b1_c3_n1,left,1,2,2,1,3,3,2,1,,2.1758745000006456
7,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n3,stimulus_o1_b3_c3_n1,left,1,1,1,3,1,3,3,1,,2.5062847999997757
8,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n3,stimulus_o1_b3_c1_n2,right,1,1,1,3,1,1,3,2,,2.103341399999408
9,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c2_n3,stimulus_o2_b1_c1_n2,left,1,2,2,1,2,1,3,2,,2.8037318000006053
10,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n1,stimulus_o2_b1_c2_n3,right,1,2,1,1,1,2,1,3,,3.5326852000016515
11,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c3_n2,stimulus_o1_b3_c3_n2,left,1,1,1,3,3,3,2,2,,4.1596690000005765
12,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o2_b1_c1_n2,stimulus_o2_b3_c1_n3,left,2,2,1,3,1,1,2,3,,1.9131585000013729
13,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c3_n2,stimulus_o2_b3_c3_n3,left,1,2,1,3,3,3,2,3,,2.1501525999992737
14,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c3_n2,stimulus_o1_b2_c1_n2,left,1,1,1,2,3,1,2,2,,2.3609733000012056
15,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n3,stimulus_o1_b1_c2_n2,left,1,1,1,1,1,2,3,2,,2.4597608000003675
16,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n3,stimulus_o2_b3_c1_n1,right,1,2,1,3,1,1,3,1,,3.2503507000001264
17,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c2_n2,stimulus_o2_b3_c3_n3,left,1,2,2,3,2,3,2,3,,2.001775599999746
18,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c3_n3,stimulus_o2_b3_c2_n2,left,1,2,1,3,3,2,3,2,,1.7468831000005594
19,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b3_c2_n2,stimulus_o2_b2_c2_n2,left,1,2,3,2,2,2,2,2,,2.293931500000326
20,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n1,stimulus_o2_b2_c3_n1,left,1,2,1,2,1,3,1,1,,2.2197370000012597
21,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b3_c3_n3,stimulus_o2_b1_c1_n2,left,1,2,3,1,3,1,3,2,,5.444129399998928
22,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o2_b2_c2_n1,stimulus_o2_b3_c1_n2,left,2,2,2,3,2,1,1,2,,3.937571799999205
23,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c2_n1,stimulus_o2_b2_c3_n2,left,1,2,2,2,2,3,1,2,,2.6917716000007204
24,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n1,stimulus_o1_b3_c1_n2,right,1,1,1,3,1,1,1,2,,1.4974327999989328
25,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c2_n1,stimulus_o1_b2_c2_n3,left,1,1,1,2,2,2,1,3,,3.80701819999922
26,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c2_n3,stimulus_o2_b3_c1_n1,left,1,2,1,3,2,1,3,1,,7.158864400000311
27,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c3_n1,stimulus_o1_b3_c3_n1,left,1,1,2,3,3,3,1,1,,3.5094597000006615
28,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c3_n3,stimulus_o1_b3_c3_n1,right,1,1,1,3,3,3,3,1,,1.6577821999999287
29,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o2_b1_c3_n1,stimulus_o2_b2_c1_n2,left,2,2,1,2,3,1,1,2,,1.8097533000000112
30,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c1_n2,stimulus_o1_b3_c2_n2,right,1,1,2,3,1,2,2,2,,1.9549579999984417
31,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o2_b1_c3_n1,stimulus_o2_b2_c2_n2,right,2,2,1,2,3,2,1,2,,3.5188861999995424
32,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b3_c1_n3,stimulus_o2_b1_c2_n2,right,1,2,3,1,1,2,3,2,,5.649480699999913
33,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b3_c1_n1,stimulus_o2_b1_c2_n1,right,1,2,3,1,1,2,1,1,,2.173377299999629
34,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o2_b1_c2_n2,stimulus_o2_b1_c3_n1,left,2,2,1,1,2,3,2,1,,3.688748599999599
35,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o2_b1_c1_n2,stimulus_o2_b3_c2_n3,left,2,2,1,3,1,2,2,3,,3.8210727000005136
36,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o2_b1_c3_n1,stimulus_o2_b3_c1_n1,left,2,2,1,3,3,1,1,1,,2.259719199999381
37,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c2_n3,stimulus_o2_b2_c1_n2,left,1,2,1,2,2,1,3,2,,3.0678605000011885
38,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c1_n1,stimulus_o2_b3_c2_n1,left,1,2,2,3,1,2,1,1,,4.065450999998575
39,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c1_n3,stimulus_o1_b3_c1_n2,left,1,1,2,3,1,1,3,2,,4.398756100001265
40,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c2_n3,stimulus_o2_b1_c2_n1,left,1,2,2,1,2,2,3,1,,1.7577559000001202
41,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b2_c1_n1,stimulus_o2_b3_c2_n3,right,1,2,2,3,1,2,1,3,,3.649321200000486
42,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b3_c1_n2,stimulus_o2_b1_c1_n1,right,1,2,3,1,1,1,2,1,,3.294845799999166
43,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n2,stimulus_o2_b1_c3_n2,right,1,2,1,1,1,3,2,2,,4.587132200000269
44,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b3_c3_n3,stimulus_o2_b1_c3_n2,left,1,2,3,1,3,3,3,2,,1.0910460999984934
45,2021_Nov_22_1117,042,22,male,Dansk,stimulus_o1_b1_c1_n3,stimulus_o2_b1_c2_n3,right,1,2,1,1,1,2,3,3,,2.450214100001176
