,ID,drawing,copy,time,SSIM,MSE
365,039,stimulus_o1_b2_c3_n1,stimulus_o1_b2_c3_n1_039_2021_Nov_11_0928,2021_Nov_11_0928,0.5554288083413135,10833.775043557169
366,009,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_009_2021_Oct_28_1621,2021_Oct_28_1621,0.5323026000748855,10642.074319419238
367,019,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_019_2021_Nov_01_0723,2021_Nov_01_0723,0.5013529461080849,11020.552274047186
368,013,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_013_2021_Oct_29_0829,2021_Oct_29_0829,0.44395158687725783,13046.234658802177
369,015,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_015_2021_Oct_29_1031,2021_Oct_29_1031,0.5377797250531416,10715.2245353902
370,025,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_025_2021_Nov_02_1125,2021_Nov_02_1125,0.47325661361828736,11587.97089292196
371,022,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_022_2021_Nov_02_0733,2021_Nov_02_0733,0.48266979387111064,11521.23149183303
372,033,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_033_2021_Nov_08_0921,2021_Nov_08_0921,0.47379875115475445,11940.565252268603
373,035,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_035_2021_Nov_09_1427,2021_Nov_09_1427,0.42556674623648366,13590.027274047186
374,041,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_041_2021_Nov_22_1034,2021_Nov_22_1034,0.5159613022673135,11687.458052631579
375,038,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_038_2021_Nov_11_0832,2021_Nov_11_0832,0.47731071382374085,11615.253609800364
376,028,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_028_2021_Nov_02_1426,2021_Nov_02_1426,0.4647289899022353,12293.037704174229
377,030,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_030_2021_Nov_02_1621,2021_Nov_02_1621,0.45535465249524115,12464.565941923775
378,036,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_036_2021_Nov_09_1515,2021_Nov_09_1515,0.35598980837271976,14690.585791288566
379,023,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_023_2021_Nov_02_0922,2021_Nov_02_0922,0.4544216213410195,12301.314555353902
380,017,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_017_2021_Oct_29_1223,2021_Oct_29_1223,0.45410449433336736,12445.826130671507
381,021,stimulus_o2_b2_c3_n3,stimulus_o2_b2_c3_n3_021_2021_Nov_01_0922,2021_Nov_01_0922,0.47494250302455837,11696.737470054446
382,038,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_038_2021_Nov_11_0832,2021_Nov_11_0832,0.6227243593641156,8645.944637023593
383,011,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_011_2021_Oct_28_1845,2021_Oct_28_1845,0.667001806215257,7420.973301270417
384,029,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_029_2021_Nov_02_1520,2021_Nov_02_1520,0.6101185998293414,9096.09773139746
385,035,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_035_2021_Nov_09_1427,2021_Nov_09_1427,0.5726093483867176,9734.82727586207
386,026,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_026_2021_Nov_02_1220,2021_Nov_02_1220,0.6335468190077485,8255.394137931034
387,023,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_023_2021_Nov_02_0922,2021_Nov_02_0922,0.6129045228630142,9062.27918874773
388,042,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_042_2021_Nov_22_1128,2021_Nov_22_1128,0.6093751110441341,9252.353920145191
389,027,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_027_2021_Nov_02_1318,2021_Nov_02_1318,0.562445991727246,10283.185931034483
390,036,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_036_2021_Nov_09_1515,2021_Nov_09_1515,0.5994807860008874,8891.31700907441
391,010,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_010_2021_Oct_28_1721,2021_Oct_28_1721,0.5856820130547596,9344.738245009074
392,014,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_014_2021_Oct_29_0932,2021_Oct_29_0932,0.650250733248261,7939.198108892922
393,043,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_043_2021_Nov_22_1232,2021_Nov_22_1232,0.5375436246324004,10582.293148820327
394,003,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5821911517760504,9428.300324863883
395,013,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_013_2021_Oct_29_0829,2021_Oct_29_0829,0.6627855787347016,8179.142994555354
396,009,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_009_2021_Oct_28_1621,2021_Oct_28_1621,0.5853678475431636,9648.144014519055
397,019,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_019_2021_Nov_01_0723,2021_Nov_01_0723,0.5999739661255725,9254.184254083484
398,032,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_032_2021_Nov_08_0822,2021_Nov_08_0822,0.5658207129656059,10210.470762250454
399,025,stimulus_o1_b1_c3_n3,stimulus_o1_b1_c3_n3_025_2021_Nov_02_1125,2021_Nov_02_1125,0.6364237506110687,8431.811960072595
400,028,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_028_2021_Nov_02_1426,2021_Nov_02_1426,0.6184713066470109,8055.532818511797
401,038,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_038_2021_Nov_11_0832,2021_Nov_11_0832,0.6318525263685463,7654.578234119782
402,041,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_041_2021_Nov_22_1034,2021_Nov_22_1034,0.5836441161126494,8896.285021778584
403,018,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_018_2021_Oct_29_1330,2021_Oct_29_1330,0.6133542402995462,8234.54395644283
404,021,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_021_2021_Nov_01_0922,2021_Nov_01_0922,0.5698933834564406,9121.185911070781
405,017,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_017_2021_Oct_29_1223,2021_Oct_29_1223,0.624205024505869,8175.656673321234
406,007,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_007_2021_Oct_27_1323,2021_Oct_27_1323,0.6057317246254184,8364.260720508168
407,008,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_008_2021_Oct_28_1528,2021_Oct_28_1528,0.6250228687388302,8008.959083484573
408,003,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5999024063059686,8666.128912885662
409,009,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_009_2021_Oct_28_1621,2021_Oct_28_1621,0.6079658244447284,8408.893662431941
410,015,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_015_2021_Oct_29_1031,2021_Oct_29_1031,0.6246224064191186,7982.342284936479
411,032,stimulus_o1_b2_c1_n2,stimulus_o1_b2_c1_n2_032_2021_Nov_08_0822,2021_Nov_08_0822,0.6031013149585293,8496.41660798548
412,017,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_017_2021_Oct_29_1223,2021_Oct_29_1223,0.5753688854238695,9104.491896551724
413,021,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_021_2021_Nov_01_0922,2021_Nov_01_0922,0.5904739929803691,8820.657833030853
414,026,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_026_2021_Nov_02_1220,2021_Nov_02_1220,0.6124235108506434,8226.639529945554
415,035,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_035_2021_Nov_09_1427,2021_Nov_09_1427,0.6330115092111801,7824.522927404719
416,018,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_018_2021_Oct_29_1330,2021_Oct_29_1330,0.5765956612410298,9021.942992740473
417,030,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_030_2021_Nov_02_1621,2021_Nov_02_1621,0.5752358144641772,9129.529733212341
418,011,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_011_2021_Oct_28_1845,2021_Oct_28_1845,0.6133011852323238,8391.196029038112
419,002,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_002_2021_Oct_27_0840,2021_Oct_27_0840,0.5658412206756352,9164.233760435573
420,038,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_038_2021_Nov_11_0832,2021_Nov_11_0832,0.6108052213360594,8336.60833030853
421,028,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_028_2021_Nov_02_1426,2021_Nov_02_1426,0.6041083622418758,8448.270058076225
422,024,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_024_2021_Nov_02_1023,2021_Nov_02_1023,0.6409061938875986,7589.042045372051
423,025,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_025_2021_Nov_02_1125,2021_Nov_02_1125,0.5790061760554556,8922.038566243195
424,022,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_022_2021_Nov_02_0733,2021_Nov_02_0733,0.5714359193685411,9132.74344646098
425,015,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_015_2021_Oct_29_1031,2021_Oct_29_1031,0.5727004929702458,9027.740796733213
426,009,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_009_2021_Oct_28_1621,2021_Oct_28_1621,0.5877254375383184,8860.040949183303
427,013,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_013_2021_Oct_29_0829,2021_Oct_29_0829,0.6305443439582495,7949.796727767695
428,006,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_006_2021_Oct_27_1217,2021_Oct_27_1217,0.6037076289949306,8623.293399274047
429,037,stimulus_o1_b2_c1_n3,stimulus_o1_b2_c1_n3_037_2021_Nov_11_0720,2021_Nov_11_0720,0.620065371391342,8156.013137931034
430,033,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_033_2021_Nov_08_0921,2021_Nov_08_0921,0.5469538453484358,9418.025513611616
431,015,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_015_2021_Oct_29_1031,2021_Oct_29_1031,0.5929155099627715,8464.42138475499
432,043,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_043_2021_Nov_22_1232,2021_Nov_22_1232,0.5642452210364517,9059.61657168784
433,003,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5971727856389882,8495.445609800363
434,010,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_010_2021_Oct_28_1721,2021_Oct_28_1721,0.5882364314684346,8723.25343738657
435,009,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_009_2021_Oct_28_1621,2021_Oct_28_1621,0.5970772946800833,8515.84985662432
436,017,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_017_2021_Oct_29_1223,2021_Oct_29_1223,0.616270376657751,8005.071408348457
437,031,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5944896780636246,8535.100760435571
438,023,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_023_2021_Nov_02_0922,2021_Nov_02_0922,0.5677993444034568,9044.171390199637
439,036,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_036_2021_Nov_09_1515,2021_Nov_09_1515,0.5721967016908874,8939.44291833031
440,027,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_027_2021_Nov_02_1318,2021_Nov_02_1318,0.5514362671837216,9232.941147005444
441,030,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_030_2021_Nov_02_1621,2021_Nov_02_1621,0.5817490720387676,8683.56712522686
442,038,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_038_2021_Nov_11_0832,2021_Nov_11_0832,0.5922301849073212,8624.046197822141
443,035,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_035_2021_Nov_09_1427,2021_Nov_09_1427,0.5697077548086272,9110.80449909256
444,018,stimulus_o2_b1_c1_n3,stimulus_o2_b1_c1_n3_018_2021_Oct_29_1330,2021_Oct_29_1330,0.5608755381628059,9091.336693284937
445,033,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_033_2021_Nov_08_0921,2021_Nov_08_0921,0.4679062617524131,12058.019566243194
446,014,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_014_2021_Oct_29_0932,2021_Oct_29_0932,0.46054481454284896,12462.793328493648
447,010,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_010_2021_Oct_28_1721,2021_Oct_28_1721,0.3674873914131573,14267.170245009074
448,013,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_013_2021_Oct_29_0829,2021_Oct_29_0829,0.45850030320326374,12822.591744101634
449,003,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5081760768172053,11741.847442831217
450,043,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_043_2021_Nov_22_1232,2021_Nov_22_1232,0.5696151192076978,9997.316727767695
451,026,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_026_2021_Nov_02_1220,2021_Nov_02_1220,0.4056604213904735,14074.488016333939
452,021,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_021_2021_Nov_01_0922,2021_Nov_01_0922,0.4614694764316584,12069.607778584392
453,017,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_017_2021_Oct_29_1223,2021_Oct_29_1223,0.490541896048697,11283.306582577132
454,016,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_016_2021_Oct_29_1124,2021_Oct_29_1124,0.5254171426929855,10342.7326969147
455,011,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_011_2021_Oct_28_1845,2021_Oct_28_1845,0.45333635364960234,12481.117549909255
456,038,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_038_2021_Nov_11_0832,2021_Nov_11_0832,0.66746227371884,8189.669448275862
457,041,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_041_2021_Nov_22_1034,2021_Nov_22_1034,0.5160516293533838,11679.433647912885
458,030,stimulus_o2_b2_c3_n2,stimulus_o2_b2_c3_n2_030_2021_Nov_02_1621,2021_Nov_02_1621,0.42110188860900516,14620.052110707804
459,036,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_036_2021_Nov_09_1515,2021_Nov_09_1515,0.6577396718389685,8271.599486388384
460,027,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_027_2021_Nov_02_1318,2021_Nov_02_1318,0.6379834424143228,8853.065546279491
461,008,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_008_2021_Oct_28_1528,2021_Oct_28_1528,0.573854603221495,9821.062511796734
462,026,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_026_2021_Nov_02_1220,2021_Nov_02_1220,0.5881627578177181,9412.436887477314
463,007,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_007_2021_Oct_27_1323,2021_Oct_27_1323,0.5862366061357492,9593.27544646098
464,021,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_021_2021_Nov_01_0922,2021_Nov_01_0922,0.615219961585799,8945.335983666062
465,029,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_029_2021_Nov_02_1520,2021_Nov_02_1520,0.6933127201217891,7402.916647912885
466,002,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_002_2021_Oct_27_0840,2021_Oct_27_0840,0.5971393160507709,9295.249916515426
467,034,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_034_2021_Nov_09_1331,2021_Nov_09_1331,0.5683587770524072,10823.731386569872
468,030,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_030_2021_Nov_02_1621,2021_Nov_02_1621,0.6050134102227143,9233.191127041742
469,039,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_039_2021_Nov_11_0928,2021_Nov_11_0928,0.5934216325068167,9280.867602540835
470,025,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_025_2021_Nov_02_1125,2021_Nov_02_1125,0.6151242790480003,8859.085284936478
471,032,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_032_2021_Nov_08_0822,2021_Nov_08_0822,0.456316372687122,14004.198825771326
472,015,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_015_2021_Oct_29_1031,2021_Oct_29_1031,0.6135085986586715,9141.008613430127
473,009,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_009_2021_Oct_28_1621,2021_Oct_28_1621,0.7641944625211481,5849.39312522686
474,037,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_037_2021_Nov_11_0720,2021_Nov_11_0720,0.5870186501381385,9600.464078039928
475,014,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_014_2021_Oct_29_0932,2021_Oct_29_0932,0.6013993051022107,9177.898613430127
476,012,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_012_2021_Oct_29_0730,2021_Oct_29_0730,0.619069113056552,8450.27854446461
477,006,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_006_2021_Oct_27_1217,2021_Oct_27_1217,0.5562541922185582,10292.961413793104
478,003,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_003_2021_Oct_27_0914,2021_Oct_27_0914,0.6781633322183668,7863.056294010889
479,043,stimulus_o1_b1_c3_n2,stimulus_o1_b1_c3_n2_043_2021_Nov_22_1232,2021_Nov_22_1232,0.5359704390951796,10808.247916515427
480,014,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_014_2021_Oct_29_0932,2021_Oct_29_0932,0.6834518581513789,6754.250978221416
481,010,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_010_2021_Oct_28_1721,2021_Oct_28_1721,0.5840520217230852,9223.93625952813
482,025,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_025_2021_Nov_02_1125,2021_Nov_02_1125,0.6101684293046393,8620.535925589837
483,033,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_033_2021_Nov_08_0921,2021_Nov_08_0921,0.5981726279001133,8973.308001814881
484,035,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_035_2021_Nov_09_1427,2021_Nov_09_1427,0.5833953178369886,9463.145843920145
485,028,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_028_2021_Nov_02_1426,2021_Nov_02_1426,0.5715376232600057,9907.457388384755
486,034,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_034_2021_Nov_09_1331,2021_Nov_09_1331,0.5323499011017959,10117.792638838475
487,041,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_041_2021_Nov_22_1034,2021_Nov_22_1034,0.6361472495163689,8438.008771324863
488,030,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_030_2021_Nov_02_1621,2021_Nov_02_1621,0.61966250322147,8285.65015245009
489,016,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_016_2021_Oct_29_1124,2021_Oct_29_1124,0.6430809794016978,7708.758863883848
490,042,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_042_2021_Nov_22_1128,2021_Nov_22_1128,0.5563765979779636,9982.290613430127
491,008,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_008_2021_Oct_28_1528,2021_Oct_28_1528,0.5809929122304406,9374.60379491833
492,026,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_026_2021_Nov_02_1220,2021_Nov_02_1220,0.5832856536003473,9410.016735027224
493,023,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_023_2021_Nov_02_0922,2021_Nov_02_0922,0.5962828802512882,9010.907548094374
494,031,stimulus_o1_b3_c2_n2,stimulus_o1_b3_c2_n2_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5555132899499527,10097.341805807622
495,016,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_016_2021_Oct_29_1124,2021_Oct_29_1124,0.42495552920175095,13672.110987295826
496,042,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_042_2021_Nov_22_1128,2021_Nov_22_1128,0.42701249944467257,13202.209343012704
497,031,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_031_2021_Nov_08_0728,2021_Nov_08_0728,0.47735608811353847,11806.217313974592
498,017,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_017_2021_Oct_29_1223,2021_Oct_29_1223,0.514406461370576,11329.64148094374
499,021,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_021_2021_Nov_01_0922,2021_Nov_01_0922,0.5337682708708462,10231.460399274047
500,020,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_020_2021_Nov_01_0834,2021_Nov_01_0834,0.4709671899180738,12133.675038112522
501,023,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_023_2021_Nov_02_0922,2021_Nov_02_0922,0.6341092714544617,7621.295110707804
502,026,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_026_2021_Nov_02_1220,2021_Nov_02_1220,0.4568874453222062,12300.006063520872
503,002,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_002_2021_Oct_27_0840,2021_Oct_27_0840,0.461362641445851,12231.58094736842
504,038,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_038_2021_Nov_11_0832,2021_Nov_11_0832,0.517987378466504,10875.39518874773
505,034,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_034_2021_Nov_09_1331,2021_Nov_09_1331,0.41057561651764063,13999.491433756806
506,039,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_039_2021_Nov_11_0928,2021_Nov_11_0928,0.5341082889546115,10159.236014519056
507,022,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_022_2021_Nov_02_0733,2021_Nov_02_0733,0.5517043873157105,9884.984607985481
508,015,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_015_2021_Oct_29_1031,2021_Oct_29_1031,0.49075498664430456,12404.57835753176
509,009,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_009_2021_Oct_28_1621,2021_Oct_28_1621,0.4404291189411491,12521.304462794918
510,006,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_006_2021_Oct_27_1217,2021_Oct_27_1217,0.4976048301528625,11671.416560798549
511,013,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_013_2021_Oct_29_0829,2021_Oct_29_0829,0.4390128985168906,13187.60481125227
512,037,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_037_2021_Nov_11_0720,2021_Nov_11_0720,0.45583046430126195,12303.441148820326
513,012,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_012_2021_Oct_29_0730,2021_Oct_29_0730,0.45853741097720835,12336.72932123412
514,010,stimulus_o2_b2_c3_n1,stimulus_o2_b2_c3_n1_010_2021_Oct_28_1721,2021_Oct_28_1721,0.3437634217022053,15764.751941923774
515,033,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_033_2021_Nov_08_0921,2021_Nov_08_0921,0.5341660939252384,11411.073894736843
516,015,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_015_2021_Oct_29_1031,2021_Oct_29_1031,0.6993116634010792,7066.793880217786
517,024,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_024_2021_Nov_02_1023,2021_Nov_02_1023,0.6116812427907449,9001.618422867514
518,039,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_039_2021_Nov_11_0928,2021_Nov_11_0928,0.5967528323702862,9240.376655172413
519,013,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_013_2021_Oct_29_0829,2021_Oct_29_0829,0.6802034483238472,7819.981813067151
520,014,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_014_2021_Oct_29_0932,2021_Oct_29_0932,0.6325315058079413,8402.77020508167
521,021,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_021_2021_Nov_01_0922,2021_Nov_01_0922,0.659165944390957,7522.098764065336
522,017,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_017_2021_Oct_29_1223,2021_Oct_29_1223,0.5364967539701525,10701.582602540835
523,042,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_042_2021_Nov_22_1128,2021_Nov_22_1128,0.5669864238346299,9881.262818511797
524,016,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_016_2021_Oct_29_1124,2021_Oct_29_1124,0.5529737930753763,10449.36643738657
525,030,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_030_2021_Nov_02_1621,2021_Nov_02_1621,0.461449865191667,12689.115649727768
526,002,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_002_2021_Oct_27_0840,2021_Oct_27_0840,0.5859997410055631,9332.92724137931
527,038,stimulus_o1_b1_c3_n1,stimulus_o1_b1_c3_n1_038_2021_Nov_11_0832,2021_Nov_11_0832,0.5386536806220442,10606.98281306715
528,028,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_028_2021_Nov_02_1426,2021_Nov_02_1426,0.6054377256721606,8682.782245009075
529,034,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_034_2021_Nov_09_1331,2021_Nov_09_1331,0.594070142132652,9411.373733212342
530,041,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_041_2021_Nov_22_1034,2021_Nov_22_1034,0.6755216212562152,7216.1114646098
531,038,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_038_2021_Nov_11_0832,2021_Nov_11_0832,0.6220322137564317,8092.514439201452
532,035,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_035_2021_Nov_09_1427,2021_Nov_09_1427,0.5476660406681952,10207.92028493648
533,018,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_018_2021_Oct_29_1330,2021_Oct_29_1330,0.5872779545117207,9266.121010889292
534,031,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5512738420026607,10061.851540834845
535,021,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_021_2021_Nov_01_0922,2021_Nov_01_0922,0.5660966267369494,9819.90248275862
536,007,stimulus_o1_b3_c2_n1,stimulus_o1_b3_c2_n1_007_2021_Oct_27_1323,2021_Oct_27_1323,0.6760675686956,7214.229343012704
