,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b3_c3_n2,1,3,3,2,1.5529684626984817,left,left,1
1,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b2_c2_n3,1,2,2,3,1.7342181519969018,right,right,1
2,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b3_c2_n2,1,3,2,2,1.2399708524288144,right,right,1
3,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b3_c1_n1,1,3,1,1,1.868842118498287,left,left,1
4,2021_Oct_27_1212,006,34,male,danish,stimulus_o2_b1_c2_n3,2,1,2,3,1.8398094631491404,left,left,1
5,2021_Oct_27_1212,006,34,male,danish,stimulus_o2_b2_c3_n3,2,2,3,3,1.6693722784395504,right,right,1
6,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b1_c1_n2,1,1,1,2,1.1748616628930904,left,left,1
7,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b1_c2_n1,1,1,2,1,1.2984348254467477,right,right,1
8,2021_Oct_27_1212,006,34,male,danish,stimulus_o2_b3_c2_n3,2,3,2,3,1.4045684841257753,left,left,1
9,2021_Oct_27_1212,006,34,male,danish,stimulus_o2_b2_c3_n3,2,2,3,3,2.3044705344284013,right,right,1
10,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b2_c1_n3,1,2,1,3,1.586649174273043,left,left,1
11,2021_Oct_27_1212,006,34,male,danish,stimulus_o2_b1_c3_n3,2,1,3,3,1.3924239406493144,left,left,1
12,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b2_c3_n3,1,2,3,3,2.010317528280575,left,left,1
13,2021_Oct_27_1212,006,34,male,danish,stimulus_o1_b1_c2_n2,1,1,2,2,1.110361531876697,right,right,1
14,2021_Oct_27_1212,006,34,male,danish,stimulus_o2_b2_c3_n2,2,2,3,2,1.651463937418157,left,left,1
