,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b1_c1_n1,1,1,1,1,2.2105575207129733,left,left,1
1,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c2_n3,1,3,2,3,2.2043274237481456,right,right,1
2,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c1_n2,2,2,1,2,1.1222988079589413,right,right,1
3,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c1_n2,1,3,1,2,2.645333521064822,left,left,1
4,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c2_n2,2,2,2,2,2.404447695890485,left,left,1
5,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b2_c3_n3,1,2,3,3,0.8633902183151804,right,right,1
6,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c3_n2,2,1,3,2,5.309006843965653,left,left,1
7,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c2_n1,2,3,2,1,1.5573828653567034,left,left,1
8,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c1_n3,2,1,1,3,3.2155107444712483,right,right,1
9,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c3_n3,2,1,3,3,2.4802246298751927,left,left,1
10,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c1_n2,2,2,1,2,3.8801868483855286,right,right,1
11,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c3_n1,2,1,3,1,2.5510405464649013,right,right,1
12,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c1_n2,1,3,1,2,1.5279640107257364,right,right,1
13,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c1_n1,2,1,1,1,2.821922532552344,right,right,1
14,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c1_n3,2,2,1,3,3.3801128890363543,left,left,1
15,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c2_n1,2,1,2,1,3.080378770651987,left,left,1
16,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c3_n1,1,3,3,1,1.1224245324383446,left,left,1
17,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b2_c3_n2,1,2,3,2,1.9690486858426084,right,right,1
18,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c1_n1,2,3,1,1,4.438416654131288,left,left,1
19,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b1_c2_n1,1,1,2,1,2.133738901687684,left,left,1
20,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c2_n1,1,3,2,1,1.8099916001940073,right,right,1
21,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c3_n3,1,3,3,3,1.410146318277293,right,right,1
22,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c3_n3,2,3,3,3,2.1102161081917075,right,right,1
23,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c2_n3,2,2,2,3,1.8631716758136463,right,right,1
24,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b2_c2_n2,1,2,2,2,1.7350090717267448,right,right,1
25,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c1_n3,1,3,1,3,1.7452566751841005,left,left,1
26,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c2_n2,2,3,2,2,2.615923967479648,left,left,1
27,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c3_n1,2,2,3,1,2.462878724948496,right,right,1
28,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c1_n1,2,3,1,1,1.9393334806540223,right,right,1
29,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c1_n1,1,3,1,1,1.339715593267465,right,right,1
30,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c1_n2,2,3,1,2,2.9627082913051708,right,right,1
31,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c1_n1,2,2,1,1,1.898413979279212,left,left,1
32,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b2_c2_n3,1,2,2,3,1.3515186843571427,left,left,1
33,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b2_c1_n1,1,2,1,1,1.668769333747332,left,left,1
34,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c2_n3,2,2,2,3,2.086382403191055,right,right,1
35,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c2_n3,2,1,2,3,2.627419482611549,right,right,1
36,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c2_n1,2,1,2,1,2.462678271378536,left,left,1
37,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b2_c3_n3,2,2,3,3,1.5867657987077108,right,right,1
38,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b1_c2_n2,2,1,2,2,1.9393187272702561,left,left,1
39,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c2_n1,2,3,2,1,1.3573424539177723,right,right,1
40,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b1_c1_n3,1,1,1,3,1.3571051168897612,right,right,1
41,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b2_c1_n2,1,2,1,2,1.386387342368107,left,left,1
42,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b3_c1_n3,1,3,1,3,1.4514506905077724,left,left,1
43,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b1_c1_n1,1,1,1,1,0.9457312850918242,right,right,1
44,2021_Nov_01_0859,021,25,male,dansk,stimulus_o2_b3_c3_n1,2,3,3,1,2.1686877411262686,right,right,1
45,2021_Nov_01_0859,021,25,male,dansk,stimulus_o1_b1_c3_n3,1,1,3,3,1.4159264691414137,right,right,1
