,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c3_n1,1,3,3,1,1.4218590108107947,left,right,0
1,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b1_c3_n2,2,1,3,2,14.853989942676572,left,left,1
2,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c1_n2,2,2,1,2,1.8870756114558844,left,right,0
3,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c1_n2,1,1,1,2,1.2515931899623411,left,right,0
4,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c1_n2,1,3,1,2,7.58528705130052,left,left,1
5,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c3_n2,2,2,3,2,1.9573495466700024,left,right,0
6,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c1_n1,2,3,1,1,2.1985161615393283,left,left,1
7,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b2_c3_n2,1,2,3,2,1.3341829362907447,left,right,0
8,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c1_n2,2,2,1,2,1.7576893237078366,left,right,0
9,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c3_n3,2,3,3,3,3.0211237466432066,left,left,1
10,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c2_n3,1,1,2,3,8.256414694763544,left,left,1
11,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c2_n1,1,3,2,1,3.309089661175449,left,left,1
12,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b1_c1_n3,2,1,1,3,1.2929309441816712,right,right,1
13,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c2_n3,1,3,2,3,4.7567156639653145,right,right,1
14,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c2_n3,2,2,2,3,9.225062677862525,left,left,1
15,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c1_n3,1,1,1,3,2.887124361795486,left,left,1
16,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c3_n3,2,3,3,3,3.8745272740510246,left,left,1
17,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c3_n3,1,1,3,3,1.1747955933542016,left,left,1
18,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c1_n1,1,3,1,1,2.380715520279955,left,left,1
19,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c3_n3,1,3,3,3,1.7633226499530337,left,right,0
20,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c1_n2,1,3,1,2,1.1574273547776102,left,right,0
21,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c2_n2,1,1,2,2,5.262210308323392,left,left,1
22,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c3_n1,2,2,3,1,1.2457129047601938,right,right,1
23,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b2_c3_n2,1,2,3,2,3.985981679494171,left,left,1
24,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c2_n1,1,1,2,1,1.0168416066187091,left,right,0
25,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c3_n1,2,3,3,1,4.68020749042571,left,left,1
26,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c3_n3,2,2,3,3,1.351554382126278,left,right,0
27,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c2_n1,2,2,2,1,1.3395218361430579,left,right,0
28,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c2_n2,2,3,2,2,1.9512932470835949,left,left,1
29,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b2_c1_n3,1,2,1,3,1.6690579670402712,right,right,1
30,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b2_c3_n1,1,2,3,1,4.239212335631964,left,left,1
31,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c3_n1,2,3,3,1,1.510094046461063,right,right,1
32,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c2_n2,2,2,2,2,1.4102398484632885,right,right,1
33,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c2_n3,2,3,2,3,3.133274512199796,right,right,1
34,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b2_c1_n2,1,2,1,2,1.8985964713091108,right,right,1
35,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b1_c3_n2,2,1,3,2,2.3745742924706064,left,left,1
36,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c3_n1,1,3,3,1,1.5514924820241958,right,right,1
37,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c2_n2,1,3,2,2,2.1571587788937903,left,left,1
38,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c3_n1,1,1,3,1,4.162319675861636,left,left,1
39,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c3_n1,2,2,3,1,3.0803922926997074,left,left,1
40,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b2_c3_n3,1,2,3,3,1.3928453103617358,right,right,1
41,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c1_n1,1,1,1,1,1.7276357977590577,right,right,1
42,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c3_n2,2,2,3,2,5.202871395000647,left,left,1
43,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b3_c1_n1,2,3,1,1,1.6162126951656774,left,right,0
44,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c1_n1,1,3,1,1,2.286550326547058,right,right,1
45,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c3_n2,1,1,3,2,1.4924880858338383,right,right,1
46,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b1_c2_n3,1,1,2,3,2.345179216832366,left,left,1
47,2021_Nov_09_1308,034,26,male,turkish,stimulus_o1_b3_c3_n2,1,3,3,2,0.8985367521434,right,right,1
48,2021_Nov_09_1308,034,26,male,turkish,stimulus_o2_b2_c2_n3,2,2,2,3,2.2825170698352393,left,left,1
