,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b3_c1_n1,1,3,1,1,2.0569095610379007,right,right,1
1,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b2_c3_n2,1,2,3,2,1.5513178952918678,right,right,1
2,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,1.5218557464155311,left,left,1
3,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b3_c3_n1,1,3,3,1,1.6630753263532825,left,left,1
4,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,1.4866234156950668,left,left,1
5,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,1.5625628061745374,right,right,1
6,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b3_c3_n1,2,3,3,1,1.3221592815214536,right,right,1
7,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,1.4924829518080514,left,left,1
8,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,1.5749919016700005,left,left,1
9,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b3_c1_n1,1,3,1,1,1.3983828994045324,left,left,1
10,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b2_c1_n1,1,2,1,1,1.4098010023328242,right,right,1
11,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b3_c2_n1,2,3,2,1,1.5333085519028828,right,right,1
12,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b3_c2_n2,2,3,2,2,1.6922285519271099,right,right,1
13,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b1_c3_n3,1,1,3,3,1.480670291725255,left,left,1
14,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,1.6277190670967685,left,left,1
15,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b1_c1_n3,1,1,1,3,1.5921195050803363,right,right,1
16,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b1_c1_n2,1,1,1,2,1.3157990920910378,left,left,1
17,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b2_c3_n3,2,2,3,3,1.4452803562373446,left,left,1
18,2021_Oct_29_1202,017,30,female,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,1.633603042535833,right,right,1
19,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b2_c2_n3,2,2,2,3,1.486466901392123,right,right,1
20,2021_Oct_29_1202,017,30,female,Danish,stimulus_o2_b2_c2_n2,2,2,2,2,1.4277553732841626,right,right,1
