,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c2_n2,2,1,2,2,2.4006097320436313,right,right,1
1,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c2_n3,2,2,2,3,2.8406679502117185,left,left,1
2,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c2_n3,1,3,2,3,1.828392390200861,left,left,1
3,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c2_n1,1,1,2,1,3.4215970739534898,right,right,1
4,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c1_n2,1,2,1,2,1.7223935005536988,left,left,1
5,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c3_n1,2,3,3,1,1.4985572786023114,left,left,1
6,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c1_n3,2,2,1,3,2.180768504202206,left,left,1
7,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c3_n3,1,3,3,3,1.951583632330221,right,right,1
8,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c1_n3,1,2,1,3,1.3695466891947945,right,right,1
9,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c2_n2,1,3,2,2,1.2984778668647778,right,right,1
10,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c2_n2,1,1,2,2,1.1576736722827263,right,right,1
11,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c2_n1,2,3,2,1,0.8342370748254325,right,right,1
12,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c3_n3,1,2,3,3,1.2751864299576483,right,right,1
13,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c2_n3,2,3,2,3,1.5574537184484143,left,left,1
14,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c2_n2,2,2,2,2,1.3104850113557405,left,left,1
15,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c3_n3,2,2,3,3,1.151743738708501,left,left,1
16,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c2_n1,2,1,2,1,1.633825904198784,left,left,1
17,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c1_n1,1,1,1,1,1.6516509206276169,left,left,1
18,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c3_n2,1,1,3,2,1.3869671419501173,right,right,1
19,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c1_n1,2,3,1,1,2.292553770501763,right,right,1
20,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c2_n3,1,2,2,3,1.1928115058495679,right,right,1
21,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c3_n3,1,2,3,3,1.3220875921731932,left,left,1
22,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c2_n1,2,3,2,1,1.4751254920336578,right,right,1
23,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c1_n2,1,1,1,2,2.168886635254785,left,left,1
24,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c3_n1,1,1,3,1,2.152089256740146,left,left,1
25,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c2_n1,1,3,2,1,0.7633200841459257,left,left,1
26,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c2_n1,1,2,2,1,1.0280095075984719,right,right,1
27,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c1_n2,1,1,1,2,1.1632680624017666,right,right,1
28,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c3_n3,1,1,3,3,1.8222194746698732,right,right,1
29,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c1_n2,2,2,1,2,1.6336287860498486,right,right,1
30,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c2_n2,2,3,2,2,1.610207968307077,left,left,1
31,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c2_n1,1,2,2,1,1.545667233389213,right,right,1
32,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c2_n2,2,1,2,2,1.8278753800195773,right,right,1
33,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c3_n2,1,2,3,2,1.3515203851786282,right,right,1
34,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c1_n1,1,3,1,1,0.8517133338918939,right,right,1
35,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c2_n3,2,1,2,3,1.5690433419384135,right,right,1
36,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c2_n1,2,1,2,1,1.5572158039618444,left,left,1
37,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c1_n1,2,2,1,1,1.5572892501973912,left,left,1
38,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c3_n1,1,2,3,1,2.1866268517516803,right,right,1
39,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c3_n2,2,1,3,2,1.0986958963438156,left,left,1
40,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c1_n1,2,3,1,1,1.5570467814028235,right,right,1
41,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c2_n3,1,2,2,3,1.1926928372600742,right,right,1
42,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c2_n3,2,1,2,3,1.2342499680074979,right,right,1
43,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c1_n3,1,1,1,3,1.2507565443318527,left,left,1
44,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c1_n3,1,3,1,3,1.2753245986841648,right,left,0
45,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c1_n3,1,2,1,3,1.357436078522187,left,left,1
46,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c3_n2,2,2,3,2,1.2516338580089723,right,right,1
47,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c1_n2,2,3,1,2,1.3395327408246884,right,right,1
48,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c1_n3,2,2,1,3,1.2926357801188715,right,right,1
49,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c3_n3,2,2,3,3,1.216109678000612,right,right,1
50,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c1_n1,2,2,1,1,1.6813316347692306,right,right,1
51,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c1_n3,2,3,1,3,1.9865373050755806,right,right,1
52,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c1_n2,1,2,1,2,1.2514280161145508,right,right,1
53,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c1_n2,2,2,1,2,1.7749358147260863,left,left,1
54,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c2_n1,1,3,2,1,1.55115430861606,right,right,1
55,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c2_n1,1,1,2,1,1.6572963061673363,left,left,1
56,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c2_n2,1,3,2,2,1.115898127184846,left,left,1
57,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c3_n3,2,3,3,3,1.174993609536068,left,left,1
58,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c3_n3,1,3,3,3,1.627791157394313,right,right,1
59,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c3_n2,1,2,3,2,0.9044213992185177,right,right,1
60,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c2_n3,1,1,2,3,1.6982646482743804,left,left,1
61,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c1_n1,1,3,1,1,1.4925667919746046,left,left,1
62,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c2_n3,2,3,2,3,1.3865795767507734,left,left,1
63,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c3_n2,2,1,3,2,2.0334542470047383,right,right,1
64,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c2_n1,2,2,2,1,1.5866872123689972,left,left,1
65,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c1_n3,2,1,1,3,1.8334179408306226,left,left,1
66,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c2_n2,2,3,2,2,1.9334931831315771,right,right,1
67,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c3_n1,1,3,3,1,1.898496661403442,left,left,1
68,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c3_n2,2,3,3,2,1.1865094660653994,right,right,1
69,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c1_n1,2,1,1,1,1.8978337850763638,left,left,1
70,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c3_n2,1,3,3,2,1.2631227735608264,left,left,1
71,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c2_n2,1,2,2,2,1.2738933913458823,left,left,1
72,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c2_n2,1,2,2,2,1.3640477150362131,left,left,1
73,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c1_n3,2,1,1,3,1.7801539933421737,right,right,1
74,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c2_n2,1,1,2,2,1.4689459695495315,left,left,1
75,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b2_c2_n3,2,2,2,3,1.5453569631359643,left,left,1
76,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c3_n1,1,1,3,1,1.9333194779728728,right,right,1
77,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c2_n3,1,3,2,3,2.239255761921413,right,right,1
78,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b1_c3_n1,2,1,3,1,1.616099607207434,left,left,1
79,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b1_c1_n1,1,1,1,1,1.7803013348291643,right,right,1
80,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b2_c1_n1,1,2,1,1,1.2928750095818031,left,left,1
81,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c3_n1,1,3,3,1,2.0033392699695467,left,left,1
82,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c1_n2,2,3,1,2,2.2743687071568273,right,left,0
83,2021_Nov_09_1406,035,20,female,German,stimulus_o1_b3_c1_n3,1,3,1,3,1.6686799594730473,left,left,1
84,2021_Nov_09_1406,035,20,female,German,stimulus_o2_b3_c1_n3,2,3,1,3,2.104040248537058,left,left,1
