,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b2_c3_n2,2,2,3,2,2.820671464507541,right,right,1
1,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b2_c3_n2,2,2,3,2,2.5457742971226254,left,left,1
2,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b1_c1_n2,1,1,1,2,1.6045539814691439,right,right,1
3,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b1_c3_n2,1,1,3,2,2.410530797505271,right,right,1
4,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b1_c3_n3,2,1,3,3,3.8559720211898822,left,left,1
5,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b2_c1_n2,1,2,1,2,1.916672209871831,right,right,1
6,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b2_c3_n2,1,2,3,2,3.4629017768518677,right,right,1
7,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b2_c3_n1,1,2,3,1,2.004451670034541,left,left,1
8,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b3_c2_n2,2,3,2,2,1.8161978568474297,right,right,1
9,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b3_c1_n2,2,3,1,2,2.1984949955578488,right,right,1
10,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b2_c2_n2,2,2,2,2,2.398498844264759,right,right,1
11,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b3_c1_n1,2,3,1,1,2.415971873655144,right,right,1
12,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b3_c3_n2,2,3,3,2,2.5573429944415693,right,right,1
13,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b1_c3_n1,1,1,3,1,3.8391507060296135,left,left,1
14,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b1_c2_n2,1,1,2,2,2.015984895110523,left,left,1
15,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b1_c2_n2,1,1,2,2,2.2983073711391624,left,left,1
16,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b3_c3_n2,1,3,3,2,2.1163588610528676,left,left,1
17,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b1_c2_n1,2,1,2,1,2.4098877428652488,right,right,1
18,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b2_c2_n2,1,2,2,2,2.8040199093571574,left,left,1
19,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b2_c2_n1,2,2,2,1,1.5456865466239833,right,right,1
20,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b1_c1_n1,2,1,1,1,2.516134802213128,left,left,1
21,2021_Oct_28_1820,011,29,female,danish,stimulus_o1_b3_c1_n1,1,3,1,1,2.0749211576530797,left,left,1
22,2021_Oct_28_1820,011,29,female,danish,stimulus_o2_b3_c1_n3,2,3,1,3,5.156174976292095,left,left,1
