,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b1_c1_n3,1,1,1,3,1.9437758946172834,right,right,1
1,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c1_n2,2,2,1,2,4.926343088321301,right,right,1
2,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b3_c1_n2,2,3,1,2,2.2046237787551943,left,left,1
3,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b3_c3_n3,2,3,3,3,2.021950296444993,left,left,1
4,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b1_c1_n2,1,1,1,2,1.5281316490531025,right,right,1
5,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b1_c2_n3,1,1,2,3,1.7688347959483508,left,left,1
6,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b1_c2_n2,1,1,2,2,1.792551779610949,left,left,1
7,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c3_n2,2,2,3,2,1.915740591665235,right,right,1
8,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c2_n1,1,2,2,1,1.5043450036995636,right,right,1
9,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c1_n1,1,2,1,1,1.4748618151934352,right,right,1
10,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c3_n3,1,2,3,3,1.4512642699024583,left,left,1
11,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b3_c3_n1,2,3,3,1,1.804248080294201,left,left,1
12,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c2_n1,2,2,2,1,1.6335600011036149,right,right,1
13,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b1_c1_n3,2,1,1,3,1.7099824049706513,left,left,1
14,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c3_n1,1,3,3,1,1.3925958473671927,left,left,1
15,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b1_c2_n3,2,1,2,3,1.6336925250965577,right,right,1
16,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c2_n1,1,3,2,1,1.398375779284106,left,left,1
17,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b1_c1_n1,1,1,1,1,1.1866988504545588,right,right,1
18,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b1_c1_n1,1,1,1,1,1.139472970170027,left,left,1
19,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c3_n2,2,2,3,2,2.3626780751023033,left,left,1
20,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c3_n3,1,3,3,3,1.4390120227362786,right,right,1
21,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c2_n3,2,2,2,3,1.5753919111615686,left,left,1
22,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c1_n1,1,3,1,1,1.5329220770487155,left,left,1
23,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b1_c3_n1,1,1,3,1,1.310144307462906,right,right,1
24,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c1_n3,1,2,1,3,1.235063308107783,left,left,1
25,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c2_n1,2,2,2,1,1.4161054495853023,left,left,1
26,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c2_n3,1,2,2,3,1.4039505106928118,right,right,1
27,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b1_c3_n3,2,1,3,3,1.7505840100115164,right,right,1
28,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c2_n2,1,2,2,2,1.393001886511047,right,right,1
29,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b1_c2_n1,2,1,2,1,1.7923359951455495,right,right,1
30,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c1_n2,1,2,1,2,1.1749353255967434,left,left,1
31,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c3_n3,1,3,3,3,1.3216881991429545,left,left,1
32,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c1_n1,1,3,1,1,1.6687561539321905,left,left,1
33,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c2_n2,1,3,2,2,1.157109822361963,right,right,1
34,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c2_n3,2,2,2,3,1.8922374681118526,right,right,1
35,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b1_c3_n3,2,1,3,3,2.0392481412316554,right,right,1
36,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c1_n2,1,2,1,2,1.1213841508732003,right,right,1
37,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b3_c3_n2,2,3,3,2,1.6165168769257434,right,right,1
38,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c3_n2,1,2,3,2,1.4153272399649723,right,right,1
39,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b3_c1_n3,2,3,1,3,1.674840454839432,left,left,1
40,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b1_c2_n3,2,1,2,3,2.250911920295766,left,left,1
41,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b3_c1_n2,1,3,1,2,1.3098276867392997,left,left,1
42,2021_Oct_29_1307,018,41,male,English,stimulus_o2_b2_c2_n2,2,2,2,2,2.003853394851467,left,left,1
43,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c3_n1,1,2,3,1,1.462868458068988,right,right,1
44,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c2_n1,1,2,2,1,1.1632653885957551,left,left,1
45,2021_Oct_29_1307,018,41,male,English,stimulus_o1_b2_c2_n2,1,2,2,2,1.0391804038968986,right,right,1
