,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b3_c2_n1,1,3,2,1,4.020530628204142,right,right,1
1,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c1_n2,1,2,1,2,1.787590152046323,right,right,1
2,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b1_c1_n2,1,1,1,2,4.127394676014228,left,left,1
3,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b1_c3_n1,2,1,3,1,3.2571708381867213,right,right,1
4,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c2_n3,1,2,2,3,3.209750356565928,left,left,1
5,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b3_c2_n3,1,3,2,3,2.380601983304223,left,left,1
6,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b1_c3_n3,1,1,3,3,2.039823575087212,right,right,1
7,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b1_c2_n2,2,1,2,2,3.5684503197160664,right,right,1
8,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c1_n1,1,2,1,1,2.2748631382324676,right,right,1
9,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b3_c1_n3,1,3,1,3,2.721673278429807,right,right,1
10,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c3_n2,1,2,3,2,2.1451933287731664,right,right,1
11,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b3_c2_n3,1,3,2,3,2.286596831807401,right,right,1
12,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b3_c3_n2,2,3,3,2,3.392047857437137,left,left,1
13,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b3_c2_n3,2,3,2,3,1.6868278186120733,right,right,1
14,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b3_c3_n3,2,3,3,3,2.2982576564507324,left,left,1
15,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b1_c1_n3,1,1,1,3,2.604332622286165,left,left,1
16,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b2_c3_n1,2,2,3,1,2.974303086636792,left,left,1
17,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b2_c3_n3,2,2,3,3,2.921678730770509,right,right,1
18,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c1_n3,1,2,1,3,1.4868807383871172,right,right,1
19,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b1_c2_n2,1,1,2,2,4.444666376088572,left,left,1
20,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b2_c1_n2,2,2,1,2,3.674203276725893,right,right,1
21,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c3_n1,1,2,3,1,3.0037238203447485,left,left,1
22,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b1_c2_n1,2,1,2,1,2.5746687783270317,left,left,1
23,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b1_c1_n2,2,1,1,2,2.9215081045840634,left,left,1
24,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b1_c3_n1,1,1,3,1,2.6521754037225036,right,right,1
25,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b1_c3_n2,2,1,3,2,1.8511883697079612,right,right,1
26,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b3_c3_n3,1,3,3,3,1.5279366386705078,right,right,1
27,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b3_c3_n1,1,3,3,1,1.6628874248788634,right,right,1
28,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c2_n2,1,2,2,2,1.7456028316242738,right,right,1
29,2021_Oct_27_1310,007,25,male,Polish,stimulus_o1_b2_c1_n2,1,2,1,2,3.2744393951506936,left,left,1
30,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b3_c1_n3,2,3,1,3,8.960647667505691,right,right,1
31,2021_Oct_27_1310,007,25,male,Polish,stimulus_o2_b3_c1_n1,2,3,1,1,3.1687146620170097,left,left,1
