,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b3_c2_n3,2,3,2,3,2.9208844956665416,right,right,1
1,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b1_c2_n3,2,1,2,3,2.374977829879208,left,left,1
2,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,2.986863581185753,left,left,1
3,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c2_n2,1,2,2,2,2.5810230168353883,left,left,1
4,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b2_c1_n1,2,2,1,1,3.892124595284622,right,right,1
5,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,6.3031129577742835,right,right,1
6,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b3_c1_n3,2,3,1,3,2.4863715888895968,right,right,1
7,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c1_n2,1,2,1,2,7.220701040913264,left,left,1
8,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b3_c2_n3,1,3,2,3,3.2278758216580172,left,left,1
9,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b2_c2_n2,2,2,2,2,1.6279511920543883,left,left,1
10,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,1.8508702073650056,left,left,1
11,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c3_n1,1,2,3,1,3.856432382330604,right,right,1
12,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,2.9106841547371003,left,left,1
13,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b1_c2_n2,1,1,2,2,3.539080032136917,right,right,1
14,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b2_c2_n2,2,2,2,2,2.368893193731856,left,left,1
15,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b3_c2_n1,2,3,2,1,2.1576302905614284,left,left,1
16,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b3_c2_n1,1,3,2,1,5.662085963947538,left,left,1
17,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,3.0859389307330276,left,left,1
18,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b3_c2_n2,1,3,2,2,1.2984443229252065,left,left,1
19,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,1.2633611669261882,right,right,1
20,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b1_c1_n2,1,1,1,2,1.9572489484231483,left,left,1
21,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b1_c3_n2,2,1,3,2,1.6041056019454119,right,right,1
22,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b1_c3_n3,1,1,3,3,1.5395011441873065,left,left,1
23,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,3.950563914898521,left,left,1
24,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,3.757339553262136,left,left,1
25,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c1_n1,1,2,1,1,3.316214577917344,left,left,1
26,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c3_n2,1,2,3,2,2.809600103914272,left,left,1
27,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,1.8634384616740136,left,left,1
28,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,2.580574963878462,left,left,1
29,2021_Nov_11_0905,039,25,male,Danish,stimulus_o2_b3_c2_n1,2,3,2,1,1.4340768810136069,right,right,1
30,2021_Nov_11_0905,039,25,male,Danish,stimulus_o1_b2_c1_n1,1,2,1,1,2.6151340550721214,left,left,1
