,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c3_n2,2,2,3,2,1.7828678056055651,left,left,1
1,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,1.9758685807995788,left,left,1
2,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c3_n2,1,2,3,2,1.4163452622904515,left,left,1
3,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,1.499034776587905,left,left,1
4,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c2_n3,2,2,2,3,1.9164272397305466,right,right,1
5,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b1_c2_n3,2,1,2,3,1.9397859991126096,left,left,1
6,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b1_c1_n2,2,1,1,2,1.5518550282225987,left,left,1
7,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,1.7043971466975563,left,left,1
8,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c3_n1,2,2,3,1,1.9339693533947866,right,right,1
9,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b1_c3_n1,1,1,3,1,1.9750108966492916,left,left,1
10,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,1.52219205620695,left,left,1
11,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,1.2161271689470596,left,left,1
12,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c1_n2,1,2,1,2,1.5811174140799267,right,right,1
13,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b1_c3_n1,1,1,3,1,1.1983888354163355,left,left,1
14,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c2_n2,1,2,2,2,1.3695475621496371,right,right,1
15,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b3_c2_n2,1,3,2,2,1.6506662912039247,right,right,1
16,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b1_c3_n2,2,1,3,2,1.6875940487450862,left,left,1
17,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c1_n3,1,2,1,3,1.2103162962868736,right,right,1
18,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b3_c2_n3,2,3,2,3,1.0279684188013563,left,left,1
19,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b1_c3_n1,2,1,3,1,1.398463500314574,right,right,1
20,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b3_c2_n1,1,3,2,1,1.157614392364667,left,left,1
21,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,1.2753964087087297,left,left,1
22,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b3_c1_n2,1,3,1,2,1.0748777955639526,left,left,1
23,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c3_n3,2,2,3,3,1.5398640637007701,right,right,1
24,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b3_c1_n2,1,3,1,2,1.222747264131249,right,right,1
25,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c3_n2,2,2,3,2,0.8694361421088616,left,left,1
26,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c1_n1,2,2,1,1,1.851392093026152,right,right,1
27,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b1_c1_n2,1,1,1,2,1.2338659514920436,left,left,1
28,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b3_c3_n3,1,3,3,3,1.40473827034657,left,left,1
29,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b1_c1_n1,1,1,1,1,1.0691390219983077,left,left,1
30,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,1.4514069105440286,left,left,1
31,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,1.4923655141821655,left,left,1
32,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b2_c2_n2,2,2,2,2,1.757243441243918,left,left,1
33,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c2_n1,1,2,2,1,1.2986360506371057,left,left,1
34,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,1.1220821115026411,left,left,1
35,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,1.3752253337226648,left,left,1
36,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b3_c1_n1,2,3,1,1,1.7159279342617082,right,right,1
37,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c2_n1,1,2,2,1,1.6045203052923172,right,right,1
38,2021_Oct_28_1600,009,24,female,Danish,stimulus_o1_b2_c1_n1,1,2,1,1,1.2337094374446678,left,left,1
39,2021_Oct_28_1600,009,24,female,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,1.4280423781025093,right,right,1
