,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b1_c2_n3,2,1,2,3,2.507594298911499,left,left,1
1,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b1_c3_n2,2,1,3,2,1.404813640840075,right,right,1
2,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b2_c3_n2,1,2,3,2,2.5573210568178184,right,right,1
3,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b1_c1_n3,1,1,1,3,6.144389917545413,left,left,1
4,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b1_c2_n3,2,1,2,3,3.827564689532301,right,right,1
5,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b2_c3_n1,1,2,3,1,1.9571788471253968,left,left,1
6,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b2_c2_n3,1,2,2,3,2.5925995796565986,left,left,1
7,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b3_c2_n1,1,3,2,1,3.7684637665170158,right,right,1
8,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b2_c2_n3,2,2,2,3,2.474773752209148,left,left,1
9,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b2_c1_n2,2,2,1,2,2.4395667511569625,left,left,1
10,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b3_c2_n2,2,3,2,2,3.721416734365994,left,left,1
11,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b1_c3_n3,2,1,3,3,2.7923811655862663,left,left,1
12,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b3_c2_n1,1,3,2,1,1.1808906611473504,left,left,1
13,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b2_c1_n3,2,2,1,3,2.6921781463417576,left,left,1
14,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b1_c2_n2,1,1,2,2,2.4632539976028056,right,right,1
15,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b1_c2_n3,1,1,2,3,2.1808343417469587,left,left,1
16,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b2_c2_n1,1,2,2,1,2.43919021941183,right,right,1
17,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b3_c3_n2,1,3,3,2,2.2689359386087746,left,left,1
18,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b3_c2_n1,2,3,2,1,2.6161178037626085,right,right,1
19,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b3_c3_n3,2,3,3,3,1.38102376223178,left,left,1
20,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b1_c3_n3,1,1,3,3,2.6039893121433124,right,right,1
21,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o1_b1_c2_n2,1,1,2,2,3.99781704598463,left,left,1
22,2021_Nov_22_1207,043,24,female,Hungarian,stimulus_o2_b3_c1_n2,2,3,1,2,2.4158012476869772,right,right,1
