,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c1_n1,1,2,1,1,1.3910314042284881,left,left,1
1,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c3_n3,2,2,3,3,3.37495294946184,left,left,1
2,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c2_n1,1,2,2,1,1.7456337614390578,left,left,1
3,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b1_c2_n1,1,1,2,1,2.15149875365787,left,left,1
4,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c2_n3,2,1,2,3,7.167626985134848,left,left,1
5,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b1_c1_n3,1,1,1,3,1.904573555994284,left,left,1
6,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c1_n2,2,1,1,2,2.2392990977328737,left,left,1
7,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c2_n2,2,2,2,2,1.6867826156121737,left,left,1
8,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b1_c2_n2,1,1,2,2,1.5339105122508045,right,right,1
9,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b3_c3_n1,2,3,3,1,2.010426039890626,left,left,1
10,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b1_c3_n1,1,1,3,1,1.0043905496091612,right,right,1
11,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c3_n3,2,1,3,3,2.4805437207580328,right,right,1
12,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b3_c2_n3,1,3,2,3,1.4986194018834795,right,right,1
13,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b3_c1_n2,1,3,1,2,1.2400703801629789,right,right,1
14,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c1_n3,1,2,1,3,1.2279843896130842,left,left,1
15,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b3_c3_n3,2,3,3,3,1.7281545669497063,left,left,1
16,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b3_c2_n2,2,3,2,2,1.5278466697711337,left,left,1
17,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b1_c1_n2,1,1,1,2,1.3340431004735365,right,right,1
18,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c1_n2,2,1,1,2,1.2869080195665448,right,right,1
19,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c1_n1,2,1,1,1,1.6220849513969369,right,right,1
20,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c3_n3,1,2,3,3,1.3868653629780965,left,left,1
21,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c2_n3,2,2,2,3,1.6041963819512604,left,left,1
22,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c2_n1,2,2,2,1,1.7745656404706096,right,right,1
23,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c3_n1,2,2,3,1,1.70443981315766,left,left,1
24,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b3_c3_n1,1,3,3,1,1.417275597480875,right,right,1
25,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b3_c1_n2,2,3,1,2,1.8631624760573686,left,left,1
26,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c1_n3,2,1,1,3,1.4278739315001077,right,right,1
27,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c1_n3,2,2,1,3,1.4750654602230497,right,right,1
28,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c1_n1,2,1,1,1,1.6398547238482934,left,left,1
29,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c3_n3,2,2,3,3,1.762746494141902,left,left,1
30,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c1_n3,2,2,1,3,1.6394714560079593,right,right,1
31,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c2_n3,2,1,2,3,4.6269935380076275,left,left,1
32,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c1_n1,2,2,1,1,1.404447318151142,right,right,1
33,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c2_n3,1,2,2,3,1.6869516383339942,left,left,1
34,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c1_n2,2,2,1,2,1.6866007638418523,right,right,1
35,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c2_n2,1,2,2,2,0.9688184830671162,right,right,1
36,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b1_c1_n2,1,1,1,2,1.2747861076793925,right,right,1
37,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b3_c1_n1,1,3,1,1,1.5868701738721938,left,left,1
38,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b1_c2_n3,1,1,2,3,1.463143553210648,left,left,1
39,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b3_c2_n3,1,3,2,3,1.6217318318207616,left,left,1
40,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b3_c3_n2,2,3,3,2,1.4633674201164468,right,right,1
41,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c3_n1,1,2,3,1,1.462881840609589,left,left,1
42,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b2_c1_n3,1,2,1,3,1.2099656053198486,right,right,1
43,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o1_b3_c1_n3,1,3,1,3,1.4043713060355003,right,right,1
44,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b3_c1_n3,2,3,1,3,1.5806931150345918,right,right,1
45,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b2_c3_n2,2,2,3,2,1.4162061679506224,right,right,1
46,2021_Nov_02_0901,023,23,male,Slovak,stimulus_o2_b1_c2_n2,2,1,2,2,1.6924859618124173,left,left,1
