,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,2.153572599221661,left,left,1
1,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c2_n2,2,1,2,2,2.68050338590474,left,left,1
2,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c2_n2,2,2,2,2,2.245456819692845,right,right,1
3,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c2_n2,2,3,2,2,1.9690575081000135,left,left,1
4,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c2_n3,1,3,2,3,2.0160214193652792,left,left,1
5,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c1_n1,2,3,1,1,3.967763763474795,left,left,1
6,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c1_n1,1,3,1,1,1.934136987214515,right,right,1
7,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c1_n2,2,3,1,2,3.139154168508321,left,left,1
8,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c1_n1,1,2,1,1,2.3984281217693932,right,right,1
9,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c2_n3,1,1,2,3,2.0278431239228665,right,right,1
10,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c2_n3,2,1,2,3,2.5042199205494398,left,left,1
11,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,2.621903919464239,left,left,1
12,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c2_n1,1,3,2,1,2.3453788832710414,left,left,1
13,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,2.2160711960459594,right,right,1
14,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,2.015930076596123,right,right,1
15,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,2.3453789474151563,right,right,1
16,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c2_n2,1,2,2,2,2.486594229624461,right,right,1
17,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c3_n3,2,2,3,3,2.1043525086864974,right,right,1
18,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c2_n2,1,1,2,2,2.2984232467366383,left,left,1
19,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c1_n2,2,1,1,2,2.5447334542255704,left,left,1
20,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,2.792469096442801,right,right,1
21,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c1_n2,1,3,1,2,1.8109359234324074,right,right,1
22,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c1_n3,1,2,1,3,1.5751055028234986,right,right,1
23,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c1_n1,1,2,1,1,1.1864406660071836,right,right,1
24,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,1.2110916038418509,right,right,1
25,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,2.0109994271846516,left,left,1
26,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c2_n2,2,1,2,2,2.098199764842866,left,left,1
27,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c2_n1,1,2,2,1,1.7633071471220318,right,right,1
28,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c3_n2,2,2,3,2,1.5927440227897023,left,left,1
29,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c1_n2,1,1,1,2,1.6157910739384533,right,right,1
30,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c1_n1,2,3,1,1,1.8283691787426506,right,right,1
31,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,1.7396754124376457,left,left,1
32,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,2.0862085886565183,right,right,1
33,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c2_n1,2,1,2,1,1.94617819666164,right,right,1
34,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c3_n1,1,1,3,1,1.768813820468131,left,left,1
35,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c3_n3,1,3,3,3,2.6099904872655317,left,left,1
36,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c2_n1,1,1,2,1,1.7927294618282759,right,right,1
37,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c3_n1,1,2,3,1,1.7512764574916218,right,right,1
38,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c2_n3,2,2,2,3,1.7511468841788882,right,right,1
39,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c2_n3,2,2,2,3,1.5926407490114798,left,left,1
40,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c3_n3,1,3,3,3,1.651438744859479,right,right,1
41,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c3_n3,1,1,3,3,1.8274778811290162,left,left,1
42,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c1_n1,1,1,1,1,1.4811025662576867,right,right,1
43,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c3_n3,2,1,3,3,1.8335115073288761,left,left,1
44,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c2_n2,1,3,2,2,1.5099972866581084,right,right,1
45,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c2_n3,1,3,2,3,1.8219673590705496,right,right,1
46,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c3_n2,2,2,3,2,1.7454878018277669,right,right,1
47,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c2_n2,1,1,2,2,2.2218710129731334,left,left,1
48,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c2_n3,2,1,2,3,1.8751734967401716,left,left,1
49,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c1_n2,1,2,1,2,2.0747464821160975,left,left,1
50,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c1_n1,1,1,1,1,1.9277045702812756,right,right,1
51,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c2_n3,1,1,2,3,1.2110830083849577,right,right,1
52,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,1.6627905857931182,right,right,1
53,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,1.7396164629939448,left,left,1
54,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b3_c3_n1,1,3,3,1,1.5101902995771526,left,left,1
55,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c2_n1,2,3,2,1,2.509804145447197,left,left,1
56,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c1_n3,1,1,1,3,1.4808992901038436,right,right,1
57,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b3_c1_n3,2,3,1,3,1.9562597059702966,right,right,1
58,2021_Oct_29_1101,016,23,female,Danish,stimulus_o2_b1_c3_n2,2,1,3,2,2.310334369705379,left,left,1
59,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b2_c3_n2,1,2,3,2,2.6274023180794757,right,left,0
60,2021_Oct_29_1101,016,23,female,Danish,stimulus_o1_b1_c3_n1,1,1,3,1,1.9982778295565367,left,left,1
