,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o1_b3_c3_n2,1,3,3,2,5.439923526088023,left,left,1
1,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o1_b1_c3_n1,1,1,3,1,5.139064301077451,left,left,1
2,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o1_b2_c3_n3,1,2,3,3,4.744987789960578,left,left,1
3,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o1_b3_c1_n3,1,3,1,3,4.650570796100146,right,right,1
4,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b1_c2_n3,2,1,2,3,4.392087753205123,right,right,1
5,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b2_c1_n2,2,2,1,2,4.780014214576658,right,right,1
6,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b2_c3_n2,2,2,3,2,4.662685066932681,right,right,1
7,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o1_b3_c1_n3,1,3,1,3,4.72133969824863,left,left,1
8,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b2_c1_n3,2,2,1,3,5.06829963251148,right,right,1
9,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b3_c3_n2,2,3,3,2,4.074541153317841,left,left,1
10,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o1_b2_c3_n3,1,2,3,3,3.6569785171290277,right,right,1
11,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b2_c2_n1,2,2,2,1,4.921295117332193,left,left,1
12,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b1_c3_n2,2,1,3,2,4.691699995445015,left,left,1
13,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b3_c2_n3,2,3,2,3,4.821102040267215,left,left,1
14,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b3_c2_n2,2,3,2,2,4.333218876906176,right,right,1
15,2021_Oct_29_0902,014,35,female,Portuguese,stimulus_o2_b1_c3_n1,2,1,3,1,5.191194723671288,left,left,1
