,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,1.6777183792815777,right,right,1
1,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,1.7338666369047133,right,right,1
2,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b2_c2_n1,2,2,2,1,2.4689208588773908,right,right,1
3,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b3_c2_n3,2,3,2,3,0.8161988553911215,right,right,1
4,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b1_c1_n2,1,1,1,2,3.24522297528747,right,right,1
5,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c1_n1,1,2,1,1,1.4867822948843241,left,left,1
6,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b3_c1_n2,1,3,1,2,1.1455639714127757,right,right,1
7,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b2_c1_n1,2,2,1,1,0.9163035404300899,left,left,1
8,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c3_n1,1,2,3,1,1.4398369556154649,right,right,1
9,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c2_n2,1,2,2,2,0.8398522221847088,left,left,1
10,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b3_c3_n3,1,3,3,3,1.4629411749607244,right,right,1
11,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,1.8513733496998612,right,right,1
12,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b3_c2_n3,2,3,2,3,2.1568294159813375,left,left,1
13,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b1_c2_n3,1,1,2,3,1.616152606671676,left,left,1
14,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,1.2279670703974261,right,right,1
15,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b3_c1_n1,1,3,1,1,1.0872452311232337,right,right,1
16,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,1.9565523085235328,right,right,1
17,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b2_c3_n3,2,2,3,3,0.9573688133539691,right,right,1
18,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b3_c2_n2,1,3,2,2,0.7809110164314916,right,right,1
19,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b2_c3_n3,2,2,3,3,0.739879099040263,left,left,1
20,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c1_n2,1,2,1,2,1.1627870339347282,left,left,1
21,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c2_n1,1,2,2,1,1.0750401228520787,right,right,1
22,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b3_c3_n1,1,3,3,1,0.9097816367539053,left,left,1
23,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b2_c3_n1,2,2,3,1,0.7397915407811524,left,left,1
24,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b1_c1_n1,2,1,1,1,-0.06440548262035009,left,left,0
25,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b1_c1_n1,2,1,1,1,-0.060524053825793095,right,left,0
26,2021_Nov_02_1200,026,22,female,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,0.8945966611114272,left,left,1
27,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,0.804427882139862,left,left,1
28,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b3_c2_n1,1,3,2,1,1.5453064282519335,right,right,1
29,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,0.7105494553405152,left,left,1
30,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,2.2978328528850396,right,right,1
31,2021_Nov_02_1200,026,22,female,Danish,stimulus_o1_b1_c2_n1,1,1,2,1,1.1573075546402833,left,left,1
