,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Response,Correct_response,Correctness
0,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b2_c2_n2,1,2,2,2,13.499298155923317,right,left,0
1,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b3_c3_n3,2,3,3,3,1.93397001663634,right,right,1
2,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b1_c2_n1,1,1,2,1,NaN,None,left,NaN
3,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b2_c3_n3,1,2,3,3,6.209182473366491,left,left,1
4,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b3_c2_n3,1,3,2,3,5.038505046138198,left,left,1
5,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b2_c1_n1,1,2,1,1,4.650845160361314,right,right,1
6,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b2_c3_n1,2,2,3,1,4.891600578460566,right,right,1
7,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b1_c1_n1,2,1,1,1,2.5567193480033894,right,right,1
8,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b3_c1_n1,2,3,1,1,3.5215272701843787,right,right,1
9,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b3_c3_n3,2,3,3,3,4.121453118400313,left,left,1
10,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b1_c2_n3,2,1,2,3,3.0154558362290116,right,right,1
11,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b1_c3_n3,2,1,3,3,2.6100180921370337,right,right,1
12,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b2_c2_n2,2,2,2,2,2.9806440108155585,right,right,1
13,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b1_c1_n3,1,1,1,3,2.4039114424993384,left,left,1
14,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b2_c2_n3,1,2,2,3,1.4283968621484746,left,left,1
15,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b1_c3_n2,1,1,3,2,2.9683245513286236,right,right,1
16,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b3_c3_n1,1,3,3,1,5.273844080477465,left,left,1
17,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b2_c1_n1,1,2,1,1,2.556822942407598,left,left,1
18,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b3_c2_n3,2,3,2,3,5.626053832527395,left,left,1
19,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b3_c3_n2,1,3,3,2,4.515828006346419,right,right,1
20,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b2_c3_n1,1,2,3,1,2.94526443674622,right,right,1
21,2021_Nov_01_0808,020,25,male,danish,stimulus_o1_b1_c1_n1,1,1,1,1,1.7219538995277617,right,right,1
22,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b3_c1_n2,2,3,1,2,1.5627502422286852,left,left,1
23,2021_Nov_01_0808,020,25,male,danish,stimulus_o2_b1_c3_n2,2,1,3,2,1.9159112667413865,left,left,1
