,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,75.96598100000006,screenshots/screenshot_stimulus_o1_b2_c3_n3_037_2021_Nov_11_0720.png
1,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b1_c1_n2,2,1,1,2,47.05424569999991,screenshots/screenshot_stimulus_o2_b1_c1_n2_037_2021_Nov_11_0720.png
2,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,65.58639199999993,screenshots/screenshot_stimulus_o2_b3_c3_n2_037_2021_Nov_11_0720.png
3,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b3_c3_n3,1,3,3,3,79.3788483999997,screenshots/screenshot_stimulus_o1_b3_c3_n3_037_2021_Nov_11_0720.png
4,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b1_c2_n2,1,1,2,2,45.03213619999997,screenshots/screenshot_stimulus_o1_b1_c2_n2_037_2021_Nov_11_0720.png
5,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,47.942644199999904,screenshots/screenshot_stimulus_o1_b2_c2_n3_037_2021_Nov_11_0720.png
6,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,37.75878190000003,screenshots/screenshot_stimulus_o2_b2_c1_n2_037_2021_Nov_11_0720.png
7,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b2_c1_n3,1,2,1,3,29.790134299999863,screenshots/screenshot_stimulus_o1_b2_c1_n3_037_2021_Nov_11_0720.png
8,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,29.538964999999735,screenshots/screenshot_stimulus_o2_b2_c1_n3_037_2021_Nov_11_0720.png
9,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,48.050252699999874,screenshots/screenshot_stimulus_o1_b1_c3_n2_037_2021_Nov_11_0720.png
10,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b2_c3_n1,2,2,3,1,34.822176899999704,screenshots/screenshot_stimulus_o2_b2_c3_n1_037_2021_Nov_11_0720.png
11,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b3_c1_n1,2,3,1,1,18.942019099999925,screenshots/screenshot_stimulus_o2_b3_c1_n1_037_2021_Nov_11_0720.png
12,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b1_c3_n3,2,1,3,3,51.949522700000216,screenshots/screenshot_stimulus_o2_b1_c3_n3_037_2021_Nov_11_0720.png
13,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,26.81746430000021,screenshots/screenshot_stimulus_o1_b3_c3_n2_037_2021_Nov_11_0720.png
14,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b3_c3_n1,1,3,3,1,47.94367169999987,screenshots/screenshot_stimulus_o1_b3_c3_n1_037_2021_Nov_11_0720.png
15,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b1_c2_n1,2,1,2,1,27.19165699999985,screenshots/screenshot_stimulus_o2_b1_c2_n1_037_2021_Nov_11_0720.png
16,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b3_c2_n3,1,3,2,3,28.022156300000006,screenshots/screenshot_stimulus_o1_b3_c2_n3_037_2021_Nov_11_0720.png
17,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b1_c1_n1,2,1,1,1,16.54714950000016,screenshots/screenshot_stimulus_o2_b1_c1_n1_037_2021_Nov_11_0720.png
18,2021_Nov_11_0720,037,22,male,Danish,stimulus_o1_b3_c1_n1,1,3,1,1,18.796641700000237,screenshots/screenshot_stimulus_o1_b3_c1_n1_037_2021_Nov_11_0720.png
19,2021_Nov_11_0720,037,22,male,Danish,stimulus_o2_b1_c2_n3,2,1,2,3,30.074869600000056,screenshots/screenshot_stimulus_o2_b1_c2_n3_037_2021_Nov_11_0720.png
