,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b3_c2_n3,2,3,2,3,95.54611880000084,screenshots/screenshot_stimulus_o2_b3_c2_n3_036_2021_Nov_09_1515.png
1,2021_Nov_09_1515,036,30,female,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,211.87490919999982,screenshots/screenshot_stimulus_o1_b1_c3_n2_036_2021_Nov_09_1515.png
2,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b2_c2_n3,2,2,2,3,53.04683370000021,screenshots/screenshot_stimulus_o2_b2_c2_n3_036_2021_Nov_09_1515.png
3,2021_Nov_09_1515,036,30,female,Danish,stimulus_o1_b2_c3_n2,1,2,3,2,35.09386579999955,screenshots/screenshot_stimulus_o1_b2_c3_n2_036_2021_Nov_09_1515.png
4,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,69.49016690000099,screenshots/screenshot_stimulus_o2_b3_c3_n2_036_2021_Nov_09_1515.png
5,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b1_c2_n2,2,1,2,2,19.066677900000286,screenshots/screenshot_stimulus_o2_b1_c2_n2_036_2021_Nov_09_1515.png
6,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b1_c3_n1,2,1,3,1,51.30930709999848,screenshots/screenshot_stimulus_o2_b1_c3_n1_036_2021_Nov_09_1515.png
7,2021_Nov_09_1515,036,30,female,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,17.779866500000935,screenshots/screenshot_stimulus_o1_b2_c2_n3_036_2021_Nov_09_1515.png
8,2021_Nov_09_1515,036,30,female,Danish,stimulus_o1_b1_c1_n2,1,1,1,2,14.77169270000013,screenshots/screenshot_stimulus_o1_b1_c1_n2_036_2021_Nov_09_1515.png
9,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b2_c2_n1,2,2,2,1,14.40534469999875,screenshots/screenshot_stimulus_o2_b2_c2_n1_036_2021_Nov_09_1515.png
10,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b3_c1_n2,2,3,1,2,23.894635700000435,screenshots/screenshot_stimulus_o2_b3_c1_n2_036_2021_Nov_09_1515.png
11,2021_Nov_09_1515,036,30,female,Danish,stimulus_o1_b1_c3_n3,1,1,3,3,43.86054689999946,screenshots/screenshot_stimulus_o1_b1_c3_n3_036_2021_Nov_09_1515.png
12,2021_Nov_09_1515,036,30,female,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,10.898819000000003,screenshots/screenshot_stimulus_o1_b3_c1_n3_036_2021_Nov_09_1515.png
13,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,22.30641789999936,screenshots/screenshot_stimulus_o2_b1_c1_n3_036_2021_Nov_09_1515.png
14,2021_Nov_09_1515,036,30,female,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,33.75295729999925,screenshots/screenshot_stimulus_o1_b2_c3_n3_036_2021_Nov_09_1515.png
15,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,14.979975100000956,screenshots/screenshot_stimulus_o2_b2_c1_n3_036_2021_Nov_09_1515.png
16,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b3_c1_n3,2,3,1,3,30.86793140000009,screenshots/screenshot_stimulus_o2_b3_c1_n3_036_2021_Nov_09_1515.png
17,2021_Nov_09_1515,036,30,female,Danish,stimulus_o2_b3_c2_n2,2,3,2,2,48.037264500000674,screenshots/screenshot_stimulus_o2_b3_c2_n2_036_2021_Nov_09_1515.png
