,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b3_c1_n2,2,3,1,2,45.1654905999967,screenshots/screenshot_stimulus_o2_b3_c1_n2_026_2021_Nov_02_1220.png
1,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,32.45456430000195,screenshots/screenshot_stimulus_o1_b3_c1_n3_026_2021_Nov_02_1220.png
2,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b1_c1_n1,2,1,1,1,9.02242169999954,screenshots/screenshot_stimulus_o2_b1_c1_n1_026_2021_Nov_02_1220.png
3,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,65.7710745000004,screenshots/screenshot_stimulus_o1_b1_c3_n2_026_2021_Nov_02_1220.png
4,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b1_c2_n3,1,1,2,3,30.611307200000738,screenshots/screenshot_stimulus_o1_b1_c2_n3_026_2021_Nov_02_1220.png
5,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b1_c3_n3,1,1,3,3,45.926843199998984,screenshots/screenshot_stimulus_o1_b1_c3_n3_026_2021_Nov_02_1220.png
6,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b1_c2_n3,2,1,2,3,22.04062850000264,screenshots/screenshot_stimulus_o2_b1_c2_n3_026_2021_Nov_02_1220.png
7,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b2_c3_n2,2,2,3,2,127.24939520000044,screenshots/screenshot_stimulus_o2_b2_c3_n2_026_2021_Nov_02_1220.png
8,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b3_c1_n1,1,3,1,1,9.92393340000126,screenshots/screenshot_stimulus_o1_b3_c1_n1_026_2021_Nov_02_1220.png
9,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,36.226954699999624,screenshots/screenshot_stimulus_o1_b3_c3_n2_026_2021_Nov_02_1220.png
10,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,16.065013499999623,screenshots/screenshot_stimulus_o2_b2_c1_n3_026_2021_Nov_02_1220.png
11,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b2_c3_n1,2,2,3,1,24.80562859999918,screenshots/screenshot_stimulus_o2_b2_c3_n1_026_2021_Nov_02_1220.png
12,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,35.65401050000219,screenshots/screenshot_stimulus_o2_b3_c3_n2_026_2021_Nov_02_1220.png
13,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b2_c1_n3,1,2,1,3,18.203965400000016,screenshots/screenshot_stimulus_o1_b2_c1_n3_026_2021_Nov_02_1220.png
14,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b1_c2_n1,2,1,2,1,35.17006649999894,screenshots/screenshot_stimulus_o2_b1_c2_n1_026_2021_Nov_02_1220.png
15,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,37.01962139999887,screenshots/screenshot_stimulus_o2_b3_c3_n3_026_2021_Nov_02_1220.png
16,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b3_c1_n3,2,3,1,3,15.28895410000041,screenshots/screenshot_stimulus_o2_b3_c1_n3_026_2021_Nov_02_1220.png
17,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b2_c2_n2,1,2,2,2,17.77432090000002,screenshots/screenshot_stimulus_o1_b2_c2_n2_026_2021_Nov_02_1220.png
18,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b3_c2_n2,1,3,2,2,28.861375399999815,screenshots/screenshot_stimulus_o1_b3_c2_n2_026_2021_Nov_02_1220.png
19,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b3_c2_n1,2,3,2,1,31.39240290000089,screenshots/screenshot_stimulus_o2_b3_c2_n1_026_2021_Nov_02_1220.png
20,2021_Nov_02_1220,026,22,female,Danish,stimulus_o1_b1_c2_n2,1,1,2,2,34.87510480000128,screenshots/screenshot_stimulus_o1_b1_c2_n2_026_2021_Nov_02_1220.png
21,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b1_c1_n2,2,1,1,2,10.27302950000012,screenshots/screenshot_stimulus_o2_b1_c1_n2_026_2021_Nov_02_1220.png
22,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b3_c1_n1,2,3,1,1,16.45059730000139,screenshots/screenshot_stimulus_o2_b3_c1_n1_026_2021_Nov_02_1220.png
23,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b1_c3_n2,2,1,3,2,28.55945090000023,screenshots/screenshot_stimulus_o2_b1_c3_n2_026_2021_Nov_02_1220.png
24,2021_Nov_02_1220,026,22,female,Danish,stimulus_o2_b3_c2_n2,2,3,2,2,26.885318799999368,screenshots/screenshot_stimulus_o2_b3_c2_n2_026_2021_Nov_02_1220.png
