,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b3_c2_n2,1,3,2,2,45.07497379999995,screenshots/screenshot_stimulus_o1_b3_c2_n2_008_2021_Oct_28_1528.png
1,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b1_c1_n2,2,1,1,2,124.15993029999981,screenshots/screenshot_stimulus_o2_b1_c1_n2_008_2021_Oct_28_1528.png
2,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b1_c3_n2,2,1,3,2,70.84115359999987,screenshots/screenshot_stimulus_o2_b1_c3_n2_008_2021_Oct_28_1528.png
3,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b3_c1_n1,2,3,1,1,31.883307599999625,screenshots/screenshot_stimulus_o2_b3_c1_n1_008_2021_Oct_28_1528.png
4,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b3_c1_n3,1,3,1,3,19.354905400000007,screenshots/screenshot_stimulus_o1_b3_c1_n3_008_2021_Oct_28_1528.png
5,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,58.641885699999875,screenshots/screenshot_stimulus_o2_b2_c1_n3_008_2021_Oct_28_1528.png
6,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b1_c1_n2,1,1,1,2,24.477521199999956,screenshots/screenshot_stimulus_o1_b1_c1_n2_008_2021_Oct_28_1528.png
7,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b1_c2_n3,1,1,2,3,72.7075017000002,screenshots/screenshot_stimulus_o1_b1_c2_n3_008_2021_Oct_28_1528.png
8,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b1_c3_n1,2,1,3,1,54.24053079999976,screenshots/screenshot_stimulus_o2_b1_c3_n1_008_2021_Oct_28_1528.png
9,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b2_c2_n1,1,2,2,1,37.07999410000002,screenshots/screenshot_stimulus_o1_b2_c2_n1_008_2021_Oct_28_1528.png
10,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b2_c1_n2,1,2,1,2,24.115175500000078,screenshots/screenshot_stimulus_o1_b2_c1_n2_008_2021_Oct_28_1528.png
11,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b1_c2_n2,1,1,2,2,31.496262899999692,screenshots/screenshot_stimulus_o1_b1_c2_n2_008_2021_Oct_28_1528.png
12,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b3_c2_n2,2,3,2,2,31.99966859999995,screenshots/screenshot_stimulus_o2_b3_c2_n2_008_2021_Oct_28_1528.png
13,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b3_c3_n1,2,3,3,1,55.53068609999991,screenshots/screenshot_stimulus_o2_b3_c3_n1_008_2021_Oct_28_1528.png
14,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,21.532928699999957,screenshots/screenshot_stimulus_o2_b2_c1_n2_008_2021_Oct_28_1528.png
15,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,39.98692630000005,screenshots/screenshot_stimulus_o1_b2_c2_n3_008_2021_Oct_28_1528.png
16,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b2_c1_n1,2,2,1,1,14.58384550000028,screenshots/screenshot_stimulus_o2_b2_c1_n1_008_2021_Oct_28_1528.png
17,2021_Oct_28_1528,008,66,male,Danish,stimulus_o2_b1_c2_n2,2,1,2,2,25.368888399999832,screenshots/screenshot_stimulus_o2_b1_c2_n2_008_2021_Oct_28_1528.png
18,2021_Oct_28_1528,008,66,male,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,54.6661495000003,screenshots/screenshot_stimulus_o1_b1_c3_n2_008_2021_Oct_28_1528.png
