,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b1_c3_n1,2,1,3,1,73.05525320000015,screenshots/screenshot_stimulus_o2_b1_c3_n1_042_2021_Nov_22_1128.png
1,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b2_c3_n1,1,2,3,1,51.04593589999968,screenshots/screenshot_stimulus_o1_b2_c3_n1_042_2021_Nov_22_1128.png
2,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b1_c1_n2,1,1,1,2,43.09542560000045,screenshots/screenshot_stimulus_o1_b1_c1_n2_042_2021_Nov_22_1128.png
3,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b1_c1_n1,2,1,1,1,37.43694080000023,screenshots/screenshot_stimulus_o2_b1_c1_n1_042_2021_Nov_22_1128.png
4,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b3_c3_n3,1,3,3,3,66.45733130000008,screenshots/screenshot_stimulus_o1_b3_c3_n3_042_2021_Nov_22_1128.png
5,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b2_c1_n1,2,2,1,1,19.821600700001,screenshots/screenshot_stimulus_o2_b2_c1_n1_042_2021_Nov_22_1128.png
6,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b1_c3_n3,2,1,3,3,45.9849434000007,screenshots/screenshot_stimulus_o2_b1_c3_n3_042_2021_Nov_22_1128.png
7,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b2_c2_n2,1,2,2,2,21.488675799999328,screenshots/screenshot_stimulus_o1_b2_c2_n2_042_2021_Nov_22_1128.png
8,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b3_c1_n3,1,3,1,3,19.31195139999909,screenshots/screenshot_stimulus_o1_b3_c1_n3_042_2021_Nov_22_1128.png
9,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b1_c1_n1,1,1,1,1,22.768583499999295,screenshots/screenshot_stimulus_o1_b1_c1_n1_042_2021_Nov_22_1128.png
10,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b2_c1_n1,1,2,1,1,20.29194219999954,screenshots/screenshot_stimulus_o1_b2_c1_n1_042_2021_Nov_22_1128.png
11,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b2_c3_n1,2,2,3,1,42.348212500000955,screenshots/screenshot_stimulus_o2_b2_c3_n1_042_2021_Nov_22_1128.png
12,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b1_c3_n3,1,1,3,3,55.52924880000137,screenshots/screenshot_stimulus_o1_b1_c3_n3_042_2021_Nov_22_1128.png
13,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b3_c2_n2,1,3,2,2,31.915404800000033,screenshots/screenshot_stimulus_o1_b3_c2_n2_042_2021_Nov_22_1128.png
14,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b3_c3_n1,2,3,3,1,41.689097700000275,screenshots/screenshot_stimulus_o2_b3_c3_n1_042_2021_Nov_22_1128.png
15,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b1_c3_n1,1,1,3,1,34.09655109999949,screenshots/screenshot_stimulus_o1_b1_c3_n1_042_2021_Nov_22_1128.png
16,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b3_c2_n1,1,3,2,1,32.24588709999989,screenshots/screenshot_stimulus_o1_b3_c2_n1_042_2021_Nov_22_1128.png
17,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b3_c2_n2,2,3,2,2,32.414452600000004,screenshots/screenshot_stimulus_o2_b3_c2_n2_042_2021_Nov_22_1128.png
18,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o2_b3_c2_n1,2,3,2,1,20.84849899999972,screenshots/screenshot_stimulus_o2_b3_c2_n1_042_2021_Nov_22_1128.png
19,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b2_c3_n3,1,2,3,3,35.36224659999971,screenshots/screenshot_stimulus_o1_b2_c3_n3_042_2021_Nov_22_1128.png
20,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b1_c2_n2,1,1,2,2,33.14794470000015,screenshots/screenshot_stimulus_o1_b1_c2_n2_042_2021_Nov_22_1128.png
21,2021_Nov_22_1128,042,22,male,Dansk,stimulus_o1_b3_c3_n2,1,3,3,2,32.15172710000115,screenshots/screenshot_stimulus_o1_b3_c3_n2_042_2021_Nov_22_1128.png
