,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b3_c1_n2,1,3,1,2,0.00018169999930250924,screenshots/screenshot_stimulus_o1_b3_c1_n2_014_2021_Oct_29_0932.png
1,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b2_c1_n1,2,2,1,1,15.712912099999812,screenshots/screenshot_stimulus_o2_b2_c1_n1_014_2021_Oct_29_0932.png
2,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b3_c2_n3,2,3,2,3,26.5164036999995,screenshots/screenshot_stimulus_o2_b3_c2_n3_014_2021_Oct_29_0932.png
3,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b1_c2_n2,1,1,2,2,36.42276219999985,screenshots/screenshot_stimulus_o1_b1_c2_n2_014_2021_Oct_29_0932.png
4,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b1_c3_n2,1,1,3,2,30.436644100000194,screenshots/screenshot_stimulus_o1_b1_c3_n2_014_2021_Oct_29_0932.png
5,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b2_c2_n2,1,2,2,2,28.663692199999787,screenshots/screenshot_stimulus_o1_b2_c2_n2_014_2021_Oct_29_0932.png
6,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b1_c1_n2,1,1,1,2,17.818069000000833,screenshots/screenshot_stimulus_o1_b1_c1_n2_014_2021_Oct_29_0932.png
7,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b2_c1_n3,2,2,1,3,30.759829500000706,screenshots/screenshot_stimulus_o2_b2_c1_n3_014_2021_Oct_29_0932.png
8,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b3_c3_n2,2,3,3,2,41.34118160000071,screenshots/screenshot_stimulus_o2_b3_c3_n2_014_2021_Oct_29_0932.png
9,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b2_c2_n1,1,2,2,1,24.45019030000003,screenshots/screenshot_stimulus_o1_b2_c2_n1_014_2021_Oct_29_0932.png
10,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b3_c3_n1,2,3,3,1,28.465577400000257,screenshots/screenshot_stimulus_o2_b3_c3_n1_014_2021_Oct_29_0932.png
11,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b2_c1_n2,2,2,1,2,10.484311599999273,screenshots/screenshot_stimulus_o2_b2_c1_n2_014_2021_Oct_29_0932.png
12,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b2_c2_n3,2,2,2,3,32.988923000000796,screenshots/screenshot_stimulus_o2_b2_c2_n3_014_2021_Oct_29_0932.png
13,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b2_c3_n2,2,2,3,2,43.607045600001584,screenshots/screenshot_stimulus_o2_b2_c3_n2_014_2021_Oct_29_0932.png
14,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b3_c2_n1,1,3,2,1,69.98416010000074,screenshots/screenshot_stimulus_o1_b3_c2_n1_014_2021_Oct_29_0932.png
15,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b3_c3_n2,1,3,3,2,31.252769299999272,screenshots/screenshot_stimulus_o1_b3_c3_n2_014_2021_Oct_29_0932.png
16,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b1_c2_n1,1,1,2,1,22.23845959999926,screenshots/screenshot_stimulus_o1_b1_c2_n1_014_2021_Oct_29_0932.png
17,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b3_c1_n1,1,3,1,1,15.44776339999953,screenshots/screenshot_stimulus_o1_b3_c1_n1_014_2021_Oct_29_0932.png
18,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b1_c2_n1,2,1,2,1,20.91811670000061,screenshots/screenshot_stimulus_o2_b1_c2_n1_014_2021_Oct_29_0932.png
19,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b2_c2_n1,2,2,2,1,22.78921470000023,screenshots/screenshot_stimulus_o2_b2_c2_n1_014_2021_Oct_29_0932.png
20,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b1_c1_n1,1,1,1,1,11.136072400000558,screenshots/screenshot_stimulus_o1_b1_c1_n1_014_2021_Oct_29_0932.png
21,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b3_c2_n2,1,3,2,2,35.33485870000004,screenshots/screenshot_stimulus_o1_b3_c2_n2_014_2021_Oct_29_0932.png
22,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b3_c3_n3,1,3,3,3,30.50500269999975,screenshots/screenshot_stimulus_o1_b3_c3_n3_014_2021_Oct_29_0932.png
23,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b1_c3_n3,1,1,3,3,35.544565399999556,screenshots/screenshot_stimulus_o1_b1_c3_n3_014_2021_Oct_29_0932.png
24,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b1_c3_n1,1,1,3,1,29.77053800000067,screenshots/screenshot_stimulus_o1_b1_c3_n1_014_2021_Oct_29_0932.png
25,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b3_c3_n1,1,3,3,1,33.17678139999953,screenshots/screenshot_stimulus_o1_b3_c3_n1_014_2021_Oct_29_0932.png
26,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o2_b3_c1_n3,2,3,1,3,16.315422699999544,screenshots/screenshot_stimulus_o2_b3_c1_n3_014_2021_Oct_29_0932.png
27,2021_Oct_29_0932,014,35,female,Portuguese,stimulus_o1_b2_c3_n2,1,2,3,2,35.58244960000047,screenshots/screenshot_stimulus_o1_b2_c3_n2_014_2021_Oct_29_0932.png
