,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b2_c3_n1,2,2,3,1,57.66228409999894,screenshots/screenshot_stimulus_o2_b2_c3_n1_017_2021_Oct_29_1223.png
1,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b2_c3_n3,2,2,3,3,43.22553440000047,screenshots/screenshot_stimulus_o2_b2_c3_n3_017_2021_Oct_29_1223.png
2,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,23.55374479999955,screenshots/screenshot_stimulus_o1_b2_c3_n3_017_2021_Oct_29_1223.png
3,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b2_c1_n1,2,2,1,1,16.925709799998003,screenshots/screenshot_stimulus_o2_b2_c1_n1_017_2021_Oct_29_1223.png
4,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b1_c3_n2,2,1,3,2,67.88023619999876,screenshots/screenshot_stimulus_o2_b1_c3_n2_017_2021_Oct_29_1223.png
5,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b3_c1_n1,1,3,1,1,31.458572999999888,screenshots/screenshot_stimulus_o1_b3_c1_n1_017_2021_Oct_29_1223.png
6,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b3_c3_n1,2,3,3,1,51.195432900000014,screenshots/screenshot_stimulus_o2_b3_c3_n1_017_2021_Oct_29_1223.png
7,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,49.902726899999834,screenshots/screenshot_stimulus_o1_b3_c3_n2_017_2021_Oct_29_1223.png
8,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b3_c2_n3,1,3,2,3,32.89509469999757,screenshots/screenshot_stimulus_o1_b3_c2_n3_017_2021_Oct_29_1223.png
9,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,58.04539250000016,screenshots/screenshot_stimulus_o2_b3_c3_n3_017_2021_Oct_29_1223.png
10,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,13.609413700000005,screenshots/screenshot_stimulus_o2_b1_c1_n3_017_2021_Oct_29_1223.png
11,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b1_c1_n3,1,1,1,3,32.25074239999958,screenshots/screenshot_stimulus_o1_b1_c1_n3_017_2021_Oct_29_1223.png
12,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b1_c3_n1,1,1,3,1,58.186830999999074,screenshots/screenshot_stimulus_o1_b1_c3_n1_017_2021_Oct_29_1223.png
13,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b2_c3_n2,2,2,3,2,44.79279069999757,screenshots/screenshot_stimulus_o2_b2_c3_n2_017_2021_Oct_29_1223.png
14,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b3_c2_n1,2,3,2,1,23.4975431999992,screenshots/screenshot_stimulus_o2_b3_c2_n1_017_2021_Oct_29_1223.png
15,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b2_c1_n3,1,2,1,3,20.27912970000034,screenshots/screenshot_stimulus_o1_b2_c1_n3_017_2021_Oct_29_1223.png
16,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b2_c1_n2,2,2,1,2,13.696756399996957,screenshots/screenshot_stimulus_o2_b2_c1_n2_017_2021_Oct_29_1223.png
17,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b2_c1_n2,1,2,1,2,27.50203270000202,screenshots/screenshot_stimulus_o1_b2_c1_n2_017_2021_Oct_29_1223.png
18,2021_Oct_29_1223,017,30,female,Danish,stimulus_o2_b3_c2_n2,2,3,2,2,30.328145100000256,screenshots/screenshot_stimulus_o2_b3_c2_n2_017_2021_Oct_29_1223.png
19,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b2_c3_n1,1,2,3,1,87.71854859999803,screenshots/screenshot_stimulus_o1_b2_c3_n1_017_2021_Oct_29_1223.png
20,2021_Oct_29_1223,017,30,female,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,29.975378099999944,screenshots/screenshot_stimulus_o1_b2_c2_n3_017_2021_Oct_29_1223.png
