,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b3_c1_n2,2,3,1,2,34.86362659999941,screenshots/screenshot_stimulus_o2_b3_c1_n2_009_2021_Oct_28_1621.png
1,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b3_c1_n1,2,3,1,1,26.02886740000031,screenshots/screenshot_stimulus_o2_b3_c1_n1_009_2021_Oct_28_1621.png
2,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b3_c3_n3,2,3,3,3,65.23551139999927,screenshots/screenshot_stimulus_o2_b3_c3_n3_009_2021_Oct_28_1621.png
3,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b3_c2_n1,1,3,2,1,48.27355859999989,screenshots/screenshot_stimulus_o1_b3_c2_n1_009_2021_Oct_28_1621.png
4,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b2_c3_n3,2,2,3,3,43.89200830000027,screenshots/screenshot_stimulus_o2_b2_c3_n3_009_2021_Oct_28_1621.png
5,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b1_c1_n1,1,1,1,1,19.08156340000005,screenshots/screenshot_stimulus_o1_b1_c1_n1_009_2021_Oct_28_1621.png
6,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b2_c3_n3,1,2,3,3,38.89152079999985,screenshots/screenshot_stimulus_o1_b2_c3_n3_009_2021_Oct_28_1621.png
7,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b3_c3_n1,2,3,3,1,31.66123939999943,screenshots/screenshot_stimulus_o2_b3_c3_n1_009_2021_Oct_28_1621.png
8,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b2_c3_n1,2,2,3,1,35.070078300000205,screenshots/screenshot_stimulus_o2_b2_c3_n1_009_2021_Oct_28_1621.png
9,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b1_c2_n3,1,1,2,3,35.43489679999948,screenshots/screenshot_stimulus_o1_b1_c2_n3_009_2021_Oct_28_1621.png
10,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b2_c2_n1,1,2,2,1,36.240949699999874,screenshots/screenshot_stimulus_o1_b2_c2_n1_009_2021_Oct_28_1621.png
11,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b2_c1_n3,2,2,1,3,37.214991900000314,screenshots/screenshot_stimulus_o2_b2_c1_n3_009_2021_Oct_28_1621.png
12,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b2_c2_n3,1,2,2,3,15.556867199999942,screenshots/screenshot_stimulus_o1_b2_c2_n3_009_2021_Oct_28_1621.png
13,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b1_c2_n2,1,1,2,2,26.44672400000036,screenshots/screenshot_stimulus_o1_b1_c2_n2_009_2021_Oct_28_1621.png
14,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b1_c1_n2,2,1,1,2,19.11627750000025,screenshots/screenshot_stimulus_o2_b1_c1_n2_009_2021_Oct_28_1621.png
15,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b3_c3_n2,2,3,3,2,47.164922699999806,screenshots/screenshot_stimulus_o2_b3_c3_n2_009_2021_Oct_28_1621.png
16,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b2_c1_n3,1,2,1,3,15.34100639999997,screenshots/screenshot_stimulus_o1_b2_c1_n3_009_2021_Oct_28_1621.png
17,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b3_c3_n2,1,3,3,2,31.50343090000024,screenshots/screenshot_stimulus_o1_b3_c3_n2_009_2021_Oct_28_1621.png
18,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b3_c3_n3,1,3,3,3,33.222162999999455,screenshots/screenshot_stimulus_o1_b3_c3_n3_009_2021_Oct_28_1621.png
19,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b1_c3_n2,1,1,3,2,5.1799999710056e-05,screenshots/screenshot_stimulus_o1_b1_c3_n2_009_2021_Oct_28_1621.png
20,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b2_c1_n2,1,2,1,2,11.340451799999755,screenshots/screenshot_stimulus_o1_b2_c1_n2_009_2021_Oct_28_1621.png
21,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b2_c3_n1,1,2,3,1,32.011010900000656,screenshots/screenshot_stimulus_o1_b2_c3_n1_009_2021_Oct_28_1621.png
22,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b3_c2_n3,2,3,2,3,24.36531829999967,screenshots/screenshot_stimulus_o2_b3_c2_n3_009_2021_Oct_28_1621.png
23,2021_Oct_28_1621,009,24,female,Danish,stimulus_o1_b1_c3_n3,1,1,3,3,34.53540249999969,screenshots/screenshot_stimulus_o1_b1_c3_n3_009_2021_Oct_28_1621.png
24,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b1_c2_n1,2,1,2,1,22.899209399999563,screenshots/screenshot_stimulus_o2_b1_c2_n1_009_2021_Oct_28_1621.png
25,2021_Oct_28_1621,009,24,female,Danish,stimulus_o2_b1_c1_n3,2,1,1,3,22.48173349999979,screenshots/screenshot_stimulus_o2_b1_c1_n3_009_2021_Oct_28_1621.png
