,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_08_0822,032,27,female,latvian,stimulus_o2_b2_c1_n3,2,2,1,3,49.51069910000024,screenshots/screenshot_stimulus_o2_b2_c1_n3_032_2021_Nov_08_0822.png
1,2021_Nov_08_0822,032,27,female,latvian,stimulus_o2_b3_c3_n2,2,3,3,2,89.37502380000024,screenshots/screenshot_stimulus_o2_b3_c3_n2_032_2021_Nov_08_0822.png
2,2021_Nov_08_0822,032,27,female,latvian,stimulus_o2_b1_c3_n3,2,1,3,3,59.019686999999976,screenshots/screenshot_stimulus_o2_b1_c3_n3_032_2021_Nov_08_0822.png
3,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b3_c3_n1,1,3,3,1,55.36754710000059,screenshots/screenshot_stimulus_o1_b3_c3_n1_032_2021_Nov_08_0822.png
4,2021_Nov_08_0822,032,27,female,latvian,stimulus_o2_b3_c3_n3,2,3,3,3,41.61592550000023,screenshots/screenshot_stimulus_o2_b3_c3_n3_032_2021_Nov_08_0822.png
5,2021_Nov_08_0822,032,27,female,latvian,stimulus_o2_b2_c2_n1,2,2,2,1,83.25012029999925,screenshots/screenshot_stimulus_o2_b2_c2_n1_032_2021_Nov_08_0822.png
6,2021_Nov_08_0822,032,27,female,latvian,stimulus_o2_b3_c2_n3,2,3,2,3,41.44872639999994,screenshots/screenshot_stimulus_o2_b3_c2_n3_032_2021_Nov_08_0822.png
7,2021_Nov_08_0822,032,27,female,latvian,stimulus_o2_b1_c1_n2,2,1,1,2,18.425702999999885,screenshots/screenshot_stimulus_o2_b1_c1_n2_032_2021_Nov_08_0822.png
8,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b1_c2_n1,1,1,2,1,34.6629240000002,screenshots/screenshot_stimulus_o1_b1_c2_n1_032_2021_Nov_08_0822.png
9,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b1_c1_n2,1,1,1,2,40.893004100000326,screenshots/screenshot_stimulus_o1_b1_c1_n2_032_2021_Nov_08_0822.png
10,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b3_c2_n1,1,3,2,1,31.125096400000075,screenshots/screenshot_stimulus_o1_b3_c2_n1_032_2021_Nov_08_0822.png
11,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b2_c2_n1,1,2,2,1,22.964181199999985,screenshots/screenshot_stimulus_o1_b2_c2_n1_032_2021_Nov_08_0822.png
12,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b2_c1_n1,1,2,1,1,17.327516000000287,screenshots/screenshot_stimulus_o1_b2_c1_n1_032_2021_Nov_08_0822.png
13,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b3_c3_n2,1,3,3,2,32.345720499999516,screenshots/screenshot_stimulus_o1_b3_c3_n2_032_2021_Nov_08_0822.png
14,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b3_c1_n3,1,3,1,3,21.67040309999993,screenshots/screenshot_stimulus_o1_b3_c1_n3_032_2021_Nov_08_0822.png
15,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b3_c2_n3,1,3,2,3,34.51088140000047,screenshots/screenshot_stimulus_o1_b3_c2_n3_032_2021_Nov_08_0822.png
16,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b1_c2_n3,1,1,2,3,29.243078499999683,screenshots/screenshot_stimulus_o1_b1_c2_n3_032_2021_Nov_08_0822.png
17,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b2_c3_n3,1,2,3,3,39.04572960000041,screenshots/screenshot_stimulus_o1_b2_c3_n3_032_2021_Nov_08_0822.png
18,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b3_c1_n2,1,3,1,2,27.41676490000009,screenshots/screenshot_stimulus_o1_b3_c1_n2_032_2021_Nov_08_0822.png
19,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b2_c1_n2,1,2,1,2,16.799000999999407,screenshots/screenshot_stimulus_o1_b2_c1_n2_032_2021_Nov_08_0822.png
20,2021_Nov_08_0822,032,27,female,latvian,stimulus_o1_b1_c3_n3,1,1,3,3,57.462255899999946,screenshots/screenshot_stimulus_o1_b1_c3_n3_032_2021_Nov_08_0822.png
