,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b1_c3_n1,2,1,3,1,64.7232084000002,screenshots/screenshot_stimulus_o2_b1_c3_n1_022_2021_Nov_02_0733.png
1,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b1_c1_n1,2,1,1,1,32.25440200000003,screenshots/screenshot_stimulus_o2_b1_c1_n1_022_2021_Nov_02_0733.png
2,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b2_c2_n1,1,2,2,1,71.49516339999991,screenshots/screenshot_stimulus_o1_b2_c2_n1_022_2021_Nov_02_0733.png
3,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b2_c3_n1,2,2,3,1,96.84596220000003,screenshots/screenshot_stimulus_o2_b2_c3_n1_022_2021_Nov_02_0733.png
4,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b2_c3_n3,2,2,3,3,62.272853799999666,screenshots/screenshot_stimulus_o2_b2_c3_n3_022_2021_Nov_02_0733.png
5,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b3_c1_n2,2,3,1,2,53.28740659999994,screenshots/screenshot_stimulus_o2_b3_c1_n2_022_2021_Nov_02_0733.png
6,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b3_c3_n1,1,3,3,1,62.06088350000027,screenshots/screenshot_stimulus_o1_b3_c3_n1_022_2021_Nov_02_0733.png
7,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b1_c2_n3,1,1,2,3,20.24431050000021,screenshots/screenshot_stimulus_o1_b1_c2_n3_022_2021_Nov_02_0733.png
8,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b2_c3_n1,1,2,3,1,39.63929150000013,screenshots/screenshot_stimulus_o1_b2_c3_n1_022_2021_Nov_02_0733.png
9,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b2_c2_n2,1,2,2,2,30.081809899999826,screenshots/screenshot_stimulus_o1_b2_c2_n2_022_2021_Nov_02_0733.png
10,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b2_c1_n1,2,2,1,1,9.010389500000201,screenshots/screenshot_stimulus_o2_b2_c1_n1_022_2021_Nov_02_0733.png
11,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b2_c3_n2,1,2,3,2,34.55964649999987,screenshots/screenshot_stimulus_o1_b2_c3_n2_022_2021_Nov_02_0733.png
12,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b2_c1_n3,1,2,1,3,25.025773899999876,screenshots/screenshot_stimulus_o1_b2_c1_n3_022_2021_Nov_02_0733.png
13,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b3_c1_n2,1,3,1,2,19.112738499999978,screenshots/screenshot_stimulus_o1_b3_c1_n2_022_2021_Nov_02_0733.png
14,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b1_c2_n3,2,1,2,3,26.434101800000008,screenshots/screenshot_stimulus_o2_b1_c2_n3_022_2021_Nov_02_0733.png
15,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b3_c2_n1,2,3,2,1,21.056458099999873,screenshots/screenshot_stimulus_o2_b3_c2_n1_022_2021_Nov_02_0733.png
16,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b3_c2_n3,2,3,2,3,38.66545499999984,screenshots/screenshot_stimulus_o2_b3_c2_n3_022_2021_Nov_02_0733.png
17,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b1_c2_n2,2,1,2,2,21.508103799999844,screenshots/screenshot_stimulus_o2_b1_c2_n2_022_2021_Nov_02_0733.png
18,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o1_b1_c2_n2,1,1,2,2,18.09067389999973,screenshots/screenshot_stimulus_o1_b1_c2_n2_022_2021_Nov_02_0733.png
19,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b3_c3_n2,2,3,3,2,42.34886920000008,screenshots/screenshot_stimulus_o2_b3_c3_n2_022_2021_Nov_02_0733.png
20,2021_Nov_02_0733,022,30,male,Portuguese,stimulus_o2_b3_c3_n3,2,3,3,3,34.73709550000012,screenshots/screenshot_stimulus_o2_b3_c3_n3_022_2021_Nov_02_0733.png
