,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b2_c2_n2,1,2,2,2,31.26230549999991,screenshots/screenshot_stimulus_o1_b2_c2_n2_019_2021_Nov_01_0723.png
1,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b1_c1_n3,1,1,1,3,52.383188500000415,screenshots/screenshot_stimulus_o1_b1_c1_n3_019_2021_Nov_01_0723.png
2,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b3_c3_n1,1,3,3,1,131.2821455999997,screenshots/screenshot_stimulus_o1_b3_c3_n1_019_2021_Nov_01_0723.png
3,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b1_c3_n3,1,1,3,3,60.28062439999985,screenshots/screenshot_stimulus_o1_b1_c3_n3_019_2021_Nov_01_0723.png
4,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b2_c2_n3,2,2,2,3,80.36961050000036,screenshots/screenshot_stimulus_o2_b2_c2_n3_019_2021_Nov_01_0723.png
5,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b1_c3_n2,2,1,3,2,81.42940769999996,screenshots/screenshot_stimulus_o2_b1_c3_n2_019_2021_Nov_01_0723.png
6,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b3_c1_n3,2,3,1,3,15.07080870000027,screenshots/screenshot_stimulus_o2_b3_c1_n3_019_2021_Nov_01_0723.png
7,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b3_c1_n2,2,3,1,2,22.884943899999598,screenshots/screenshot_stimulus_o2_b3_c1_n2_019_2021_Nov_01_0723.png
8,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b1_c2_n3,1,1,2,3,36.25167939999983,screenshots/screenshot_stimulus_o1_b1_c2_n3_019_2021_Nov_01_0723.png
9,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b2_c3_n3,2,2,3,3,32.73701230000006,screenshots/screenshot_stimulus_o2_b2_c3_n3_019_2021_Nov_01_0723.png
10,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b2_c2_n1,2,2,2,1,28.317452899999807,screenshots/screenshot_stimulus_o2_b2_c2_n1_019_2021_Nov_01_0723.png
11,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b2_c3_n1,1,2,3,1,54.2062176999998,screenshots/screenshot_stimulus_o1_b2_c3_n1_019_2021_Nov_01_0723.png
12,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b2_c3_n3,1,2,3,3,29.534386299999824,screenshots/screenshot_stimulus_o1_b2_c3_n3_019_2021_Nov_01_0723.png
13,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b2_c1_n2,2,2,1,2,15.166123600000446,screenshots/screenshot_stimulus_o2_b2_c1_n2_019_2021_Nov_01_0723.png
14,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b2_c2_n1,1,2,2,1,21.127387899999576,screenshots/screenshot_stimulus_o1_b2_c2_n1_019_2021_Nov_01_0723.png
15,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o1_b3_c2_n1,1,3,2,1,34.1504230999999,screenshots/screenshot_stimulus_o1_b3_c2_n1_019_2021_Nov_01_0723.png
16,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b2_c2_n2,2,2,2,2,36.14558540000007,screenshots/screenshot_stimulus_o2_b2_c2_n2_019_2021_Nov_01_0723.png
17,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b3_c3_n1,2,3,3,1,37.51497539999991,screenshots/screenshot_stimulus_o2_b3_c3_n1_019_2021_Nov_01_0723.png
18,2021_Nov_01_0723,019,21,female,Dansk,stimulus_o2_b1_c1_n2,2,1,1,2,15.868917000000238,screenshots/screenshot_stimulus_o2_b1_c1_n2_019_2021_Nov_01_0723.png
