,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b2_c2_n1,1,2,2,1,90.21371680000084,screenshots/screenshot_stimulus_o1_b2_c2_n1_006_2021_Oct_27_1217.png
1,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b2_c1_n3,2,2,1,3,21.327620800002478,screenshots/screenshot_stimulus_o2_b2_c1_n3_006_2021_Oct_27_1217.png
2,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b2_c2_n3,1,2,2,3,32.97443470000144,screenshots/screenshot_stimulus_o1_b2_c2_n3_006_2021_Oct_27_1217.png
3,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b3_c3_n3,2,3,3,3,177.1052161999978,screenshots/screenshot_stimulus_o2_b3_c3_n3_006_2021_Oct_27_1217.png
4,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b3_c2_n1,1,3,2,1,27.392560299998877,screenshots/screenshot_stimulus_o1_b3_c2_n1_006_2021_Oct_27_1217.png
5,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b1_c3_n2,1,1,3,2,56.65549630000169,screenshots/screenshot_stimulus_o1_b1_c3_n2_006_2021_Oct_27_1217.png
6,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b1_c1_n2,2,1,1,2,15.747494999999617,screenshots/screenshot_stimulus_o2_b1_c1_n2_006_2021_Oct_27_1217.png
7,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b1_c1_n1,2,1,1,1,16.277656399997795,screenshots/screenshot_stimulus_o2_b1_c1_n1_006_2021_Oct_27_1217.png
8,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b1_c1_n2,1,1,1,2,29.850029400000494,screenshots/screenshot_stimulus_o1_b1_c1_n2_006_2021_Oct_27_1217.png
9,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b3_c3_n1,2,3,3,1,43.80484459999934,screenshots/screenshot_stimulus_o2_b3_c3_n1_006_2021_Oct_27_1217.png
10,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b2_c3_n1,2,2,3,1,52.54168959999879,screenshots/screenshot_stimulus_o2_b2_c3_n1_006_2021_Oct_27_1217.png
11,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b1_c1_n1,1,1,1,1,15.289974999999686,screenshots/screenshot_stimulus_o1_b1_c1_n1_006_2021_Oct_27_1217.png
12,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b2_c1_n2,2,2,1,2,10.16723269999784,screenshots/screenshot_stimulus_o2_b2_c1_n2_006_2021_Oct_27_1217.png
13,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b2_c2_n3,2,2,2,3,25.00546140000006,screenshots/screenshot_stimulus_o2_b2_c2_n3_006_2021_Oct_27_1217.png
14,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b3_c1_n2,1,3,1,2,13.55769599999985,screenshots/screenshot_stimulus_o1_b3_c1_n2_006_2021_Oct_27_1217.png
15,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b3_c3_n2,2,3,3,2,37.641127900002175,screenshots/screenshot_stimulus_o2_b3_c3_n2_006_2021_Oct_27_1217.png
16,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b3_c1_n2,2,3,1,2,13.469970199999807,screenshots/screenshot_stimulus_o2_b3_c1_n2_006_2021_Oct_27_1217.png
17,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b3_c2_n3,2,3,2,3,33.172759199998836,screenshots/screenshot_stimulus_o2_b3_c2_n3_006_2021_Oct_27_1217.png
18,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b2_c1_n3,1,2,1,3,37.87133549999999,screenshots/screenshot_stimulus_o1_b2_c1_n3_006_2021_Oct_27_1217.png
19,2021_Oct_27_1217,006,34,male,danish,stimulus_o2_b2_c1_n1,2,2,1,1,26.506596699997317,screenshots/screenshot_stimulus_o2_b2_c1_n1_006_2021_Oct_27_1217.png
20,2021_Oct_27_1217,006,34,male,danish,stimulus_o1_b1_c1_n3,1,1,1,3,18.301698500003113,screenshots/screenshot_stimulus_o1_b1_c1_n3_006_2021_Oct_27_1217.png
