,TimeStamp,ID,Age,Gender,Language,Stimulus,Orientation,BlankSpace,Complexity,Noise,Reaction_time,Screenshot_name
0,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o1_b2_c3_n2,1,2,3,2,47.85403410000072,screenshots/screenshot_stimulus_o1_b2_c3_n2_033_2021_Nov_08_0921.png
1,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o1_b2_c3_n1,1,2,3,1,46.05753569999979,screenshots/screenshot_stimulus_o1_b2_c3_n1_033_2021_Nov_08_0921.png
2,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b3_c3_n3,2,3,3,3,94.97463459999926,screenshots/screenshot_stimulus_o2_b3_c3_n3_033_2021_Nov_08_0921.png
3,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b3_c2_n3,2,3,2,3,62.00657589999901,screenshots/screenshot_stimulus_o2_b3_c2_n3_033_2021_Nov_08_0921.png
4,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o1_b2_c2_n3,1,2,2,3,99.56001939999987,screenshots/screenshot_stimulus_o1_b2_c2_n3_033_2021_Nov_08_0921.png
5,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b2_c3_n2,2,2,3,2,87.55678809999881,screenshots/screenshot_stimulus_o2_b2_c3_n2_033_2021_Nov_08_0921.png
6,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o1_b3_c2_n3,1,3,2,3,23.81174429999919,screenshots/screenshot_stimulus_o1_b3_c2_n3_033_2021_Nov_08_0921.png
7,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b3_c1_n2,2,3,1,2,17.517045800001142,screenshots/screenshot_stimulus_o2_b3_c1_n2_033_2021_Nov_08_0921.png
8,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b2_c1_n3,2,2,1,3,34.91040409999914,screenshots/screenshot_stimulus_o2_b2_c1_n3_033_2021_Nov_08_0921.png
9,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b1_c3_n3,2,1,3,3,34.04221099999995,screenshots/screenshot_stimulus_o2_b1_c3_n3_033_2021_Nov_08_0921.png
10,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b2_c2_n3,2,2,2,3,32.4815069999986,screenshots/screenshot_stimulus_o2_b2_c2_n3_033_2021_Nov_08_0921.png
11,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o1_b1_c1_n1,1,1,1,1,17.77672530000018,screenshots/screenshot_stimulus_o1_b1_c1_n1_033_2021_Nov_08_0921.png
12,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b1_c3_n1,2,1,3,1,47.61585400000149,screenshots/screenshot_stimulus_o2_b1_c3_n1_033_2021_Nov_08_0921.png
13,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b3_c1_n3,2,3,1,3,35.95754440000019,screenshots/screenshot_stimulus_o2_b3_c1_n3_033_2021_Nov_08_0921.png
14,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b1_c1_n3,2,1,1,3,17.03048680000029,screenshots/screenshot_stimulus_o2_b1_c1_n3_033_2021_Nov_08_0921.png
15,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b2_c3_n3,2,2,3,3,39.20432660000006,screenshots/screenshot_stimulus_o2_b2_c3_n3_033_2021_Nov_08_0921.png
16,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o1_b3_c2_n2,1,3,2,2,24.793129700001373,screenshots/screenshot_stimulus_o1_b3_c2_n2_033_2021_Nov_08_0921.png
17,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b2_c1_n1,2,2,1,1,22.666279200000645,screenshots/screenshot_stimulus_o2_b2_c1_n1_033_2021_Nov_08_0921.png
18,2021_Nov_08_0921,033,27,female,Dutch,stimulus_o2_b2_c2_n2,2,2,2,2,26.249851900000067,screenshots/screenshot_stimulus_o2_b2_c2_n2_033_2021_Nov_08_0921.png
